temp,weekday,cost,price,sales
29.6,3,1.0,5,202
26.5,7,0.3,6,229
26.8,7,0.5,10,175
19.3,5,0.3,8,176
10.0,4,0.5,10,139
25.5,1,1.5,3,253
33.2,7,0.5,4,245
15.8,3,0.3,10,167
25.2,4,1.0,5,198
24.5,6,1.0,10,204
15.5,3,1.0,3,195
29.0,7,1.5,7,208
24.8,5,1.5,4,207
20.8,4,0.5,9,181
26.1,7,0.5,10,182
22.9,6,1.0,9,198
27.8,3,1.0,9,223
31.0,7,1.0,8,202
22.8,5,0.5,5,189
26.4,6,0.5,9,209
31.1,6,0.5,6,215
18.7,4,1.0,7,174
24.1,1,0.3,8,206
19.7,2,1.0,7,178
27.0,3,0.5,7,202
19.4,2,0.3,5,174
25.3,3,1.5,9,216
21.9,2,1.5,4,195
25.1,6,0.3,7,181
22.1,4,0.5,6,177
15.1,6,0.5,10,158
17.0,1,0.3,9,215
28.7,5,1.5,4,214
28.9,1,0.3,9,198
22.4,1,0.5,9,203
24.9,6,1.0,6,195
19.3,4,0.3,6,175
19.8,1,0.3,6,238
17.2,4,1.5,3,200
22.4,3,1.5,4,195
30.7,1,0.5,4,236
18.9,5,1.5,10,191
27.3,7,1.5,8,208
25.8,6,1.0,9,209
26.2,6,1.5,8,208
17.0,7,0.5,10,189
19.1,1,0.5,5,238
28.0,5,0.5,3,205
16.5,4,0.3,9,168
23.2,7,0.3,4,249
22.3,6,0.3,5,179
23.3,7,1.5,5,241
27.1,5,1.0,8,205
21.7,1,0.5,8,209
27.9,4,0.5,9,212
27.3,7,1.5,10,162
16.9,7,1.0,5,239
24.0,1,1.0,6,231
22.1,5,1.5,3,203
23.9,6,0.3,9,191
20.7,5,1.0,9,183
23.4,7,1.5,8,202
29.2,7,0.3,8,200
24.3,6,0.5,9,195
19.1,7,1.5,6,230
24.4,2,1.5,8,206
26.4,4,1.0,7,196
17.5,6,0.5,5,170
21.8,1,1.5,8,198
21.9,1,1.5,10,170
26.9,5,0.5,10,219
22.6,6,0.5,6,182
23.1,4,1.5,3,207
25.8,6,1.0,10,213
26.5,6,0.3,5,188
22.5,5,0.5,7,179
32.2,6,1.5,8,239
26.1,6,0.5,10,210
27.7,2,0.3,7,192
23.1,7,0.5,4,252
22.7,2,0.5,5,183
19.4,3,0.5,4,179
15.2,1,0.5,4,237
28.9,1,1.5,8,192
23.8,1,0.3,10,186
19.8,2,0.3,3,193
22.9,6,1.5,10,199
27.1,1,1.5,8,204
24.5,4,1.5,10,213
28.6,7,1.5,6,238
17.9,7,1.0,10,182
23.9,4,1.5,10,215
23.0,2,1.5,10,210
29.6,4,1.5,8,215
26.1,1,1.0,6,230
26.7,4,1.0,3,210
29.2,6,0.3,10,215
26.6,1,0.3,4,256
17.9,6,0.3,3,184
29.7,7,1.5,4,241
26.6,5,0.3,6,189
23.5,4,0.5,4,184
25.8,3,0.5,10,204
30.7,4,0.3,5,204
27.3,7,1.5,8,200
23.7,3,0.5,8,192
26.4,5,0.3,4,196
20.9,5,1.5,3,207
26.0,2,1.5,8,202
24.0,6,1.5,9,193
25.6,1,0.5,5,240
16.7,3,1.0,6,173
18.1,4,1.0,4,186
35.0,2,1.0,6,218
23.0,6,1.0,5,184
23.5,3,1.0,9,188
26.2,5,1.5,3,208
23.1,7,1.5,7,208
25.5,7,0.3,10,180
17.0,4,0.3,6,170
24.0,2,1.0,5,187
24.0,3,0.3,9,190
16.8,3,1.5,10,186
18.0,5,1.0,5,178
27.6,3,1.0,6,207
20.6,2,0.5,4,183
21.0,3,1.5,9,192
25.7,1,1.5,4,243
22.5,1,1.5,10,178
15.2,5,1.0,10,180
22.4,4,0.3,9,188
22.7,3,0.5,9,187
22.5,5,1.5,5,194
28.7,7,1.5,3,251
25.6,7,0.5,9,202
20.9,5,0.5,3,196
34.4,1,1.0,4,254
23.7,1,1.0,10,172
17.9,2,0.3,9,173
21.8,5,0.5,7,183
18.9,4,1.0,4,181
20.4,4,1.0,3,191
23.7,4,0.5,10,197
19.8,1,1.5,3,236
28.3,3,1.0,3,216
24.9,2,1.0,9,198
22.1,6,1.5,5,189
22.3,6,0.3,4,191
23.6,7,0.5,5,235
23.8,7,0.5,9,202
20.8,3,1.0,10,198
26.9,7,0.3,5,247
16.9,5,1.0,4,183
24.7,6,1.5,5,210
25.3,6,1.0,10,209
25.1,2,0.5,7,184
27.8,5,0.3,9,200
20.6,7,0.5,8,213
26.7,3,0.5,5,196
16.1,5,0.5,9,163
20.0,3,0.3,4,186
18.7,4,1.0,8,178
26.6,7,1.5,6,219
14.7,5,1.0,10,172
27.4,5,0.3,7,195
23.9,1,1.5,5,232
21.5,7,0.5,3,245
18.3,6,1.0,4,181
22.6,1,0.3,6,237
33.1,1,0.5,6,237
14.8,3,1.5,9,172
21.4,5,0.5,7,170
25.6,5,0.3,9,201
25.2,3,0.3,7,182
25.0,2,1.0,8,193
21.8,2,0.3,8,175
23.4,7,0.5,8,219
19.1,7,0.3,9,203
27.5,7,0.3,5,245
20.9,4,0.3,6,188
21.2,6,1.5,4,193
26.6,5,0.3,5,187
22.5,1,0.5,5,239
27.4,5,1.5,4,208
21.4,6,1.0,3,205
20.5,6,1.0,7,171
22.1,3,0.3,9,176
22.0,2,0.3,3,189
21.8,4,1.0,3,199
25.0,1,0.5,3,253
24.6,5,0.3,4,193
23.2,7,1.0,9,194
26.1,6,0.3,7,189
25.4,7,1.5,3,253
27.1,7,1.5,10,158
22.8,7,0.5,9,195
22.3,1,1.0,5,235
23.6,3,1.5,3,212
31.0,3,1.5,3,220
29.8,1,1.0,3,258
24.8,1,1.5,8,197
20.6,2,0.3,7,176
26.6,5,0.3,5,192
29.6,3,0.3,4,208
31.2,6,0.5,9,225
26.6,1,0.5,9,201
19.3,5,1.0,3,193
19.7,3,0.3,3,188
21.5,1,0.5,9,200
28.5,2,0.5,7,191
22.1,4,1.5,8,197
26.1,2,1.5,7,204
17.9,6,1.0,3,191
27.1,6,1.0,3,205
25.9,1,1.0,8,205
21.0,1,0.5,7,222
22.9,3,0.5,5,192
21.9,4,0.3,9,183
24.7,3,1.0,9,198
22.2,6,1.0,7,186
20.5,1,0.3,4,242
22.8,5,1.0,6,189
21.1,6,1.0,7,186
25.2,7,0.3,6,235
22.2,1,1.5,4,241
20.6,6,0.5,5,189
20.6,6,1.0,7,178
21.8,7,0.5,4,253
23.4,2,0.5,9,185
23.2,6,0.3,10,194
19.5,4,1.5,8,187
21.9,1,0.5,3,248
23.4,2,1.0,4,196
26.7,3,0.3,10,198
28.7,3,1.5,5,208
24.3,3,1.0,3,203
28.9,2,0.3,10,219
30.4,1,0.3,9,200
26.0,5,1.5,4,204
31.6,3,1.5,5,218
17.9,6,1.0,8,171
25.0,3,0.3,9,205
22.9,5,0.3,6,184
22.2,1,1.5,3,249
20.4,6,1.5,5,182
20.2,2,0.5,10,182
24.8,6,0.3,3,196
20.7,2,1.5,10,190
23.7,4,0.5,9,190
20.3,6,1.0,9,191
33.0,3,1.5,3,233
24.6,6,0.5,3,195
19.9,5,1.0,4,190
17.2,5,0.3,10,158
13.8,2,0.5,9,153
19.9,5,0.5,5,181
26.9,1,0.3,6,234
21.2,3,1.5,5,194
21.5,2,1.5,4,196
27.7,6,1.0,7,202
22.5,2,0.5,8,189
24.3,6,0.3,8,195
22.7,3,0.3,3,184
26.0,1,0.5,8,218
23.7,1,1.0,8,208
20.6,3,1.0,10,191
21.5,5,1.0,5,185
27.9,1,1.5,4,237
26.5,1,1.5,10,161
26.2,6,0.3,9,199
30.5,4,0.3,10,223
21.5,7,1.0,4,243
27.3,7,1.0,10,171
16.6,7,1.0,3,235
25.0,5,0.5,3,198
21.8,2,1.0,5,182
23.7,1,1.0,7,224
21.7,4,0.3,3,183
31.2,4,1.5,4,214
24.1,4,1.5,6,199
28.3,7,1.0,10,178
21.9,3,1.0,8,193
24.9,4,1.0,5,193
22.9,6,0.3,10,192
21.0,7,0.5,9,202
23.2,2,1.0,6,186
26.4,5,0.3,3,205
30.2,5,0.5,10,213
24.5,7,1.0,9,192
19.1,6,1.0,4,182
28.8,3,0.5,8,205
22.4,2,1.0,8,195
26.8,3,1.5,6,206
19.8,6,0.3,5,180
24.5,4,1.0,7,188
25.7,1,0.5,3,257
24.3,7,1.5,7,214
28.0,7,0.5,7,231
20.7,2,0.5,8,180
29.2,4,1.0,6,209
18.9,2,0.3,10,179
30.5,2,0.5,6,209
28.8,5,1.5,7,214
26.6,5,1.0,3,204
18.1,1,0.3,5,239
26.5,7,0.5,6,225
21.8,3,0.5,6,185
21.9,7,0.5,5,239
24.4,4,1.0,8,200
30.9,3,1.5,6,216
22.9,4,1.0,5,190
17.7,6,0.3,7,166
19.7,6,1.0,5,179
25.9,3,0.5,4,188
21.2,3,0.3,3,202
22.4,1,0.3,8,210
31.0,5,0.3,8,215
23.2,7,1.0,6,225
22.8,4,1.5,7,187
18.7,7,0.3,6,230
18.3,7,1.5,9,195
19.6,2,0.3,7,174
24.6,7,1.0,9,193
30.4,1,0.3,10,177
20.9,3,1.0,9,190
24.3,1,1.0,6,231
26.0,3,1.0,5,190
18.3,3,0.5,10,178
22.5,1,0.3,9,199
19.9,7,1.5,10,172
24.2,1,1.0,4,241
20.5,6,0.3,3,190
20.8,6,1.5,8,191
15.6,1,1.5,8,210
23.4,3,1.5,5,186
24.4,6,1.0,7,190
26.4,2,0.3,6,182
23.1,5,0.5,7,179
30.2,7,1.5,4,242
17.7,2,1.0,5,185
21.3,7,1.0,9,197
18.1,3,0.5,7,164
26.3,6,1.0,6,194
29.6,4,1.5,10,240
24.8,2,0.3,10,198
28.6,3,0.3,6,196
28.0,2,0.5,5,196
19.1,3,0.3,3,194
21.3,3,0.5,10,190
22.5,6,1.0,8,186
21.5,6,0.5,3,185
17.8,7,0.3,7,226
18.6,5,1.0,5,184
32.3,5,0.3,10,235
30.6,2,1.5,10,243
23.4,4,0.3,5,187
24.2,5,0.3,6,179
13.5,1,1.0,6,236
17.5,2,0.3,4,174
17.8,3,0.3,6,156
21.8,6,0.3,3,196
24.4,4,1.5,8,201
28.7,6,1.5,10,228
19.9,6,0.5,9,175
22.5,5,0.5,4,183
17.7,1,0.5,3,239
22.1,4,1.0,4,197
17.1,6,1.5,4,186
27.6,1,0.3,7,226
25.0,7,1.0,9,198
22.9,7,0.5,7,228
21.2,1,1.5,3,241
24.3,5,1.5,5,189
23.2,2,0.3,5,185
19.5,7,1.0,5,239
20.5,3,1.0,4,188
26.2,7,1.0,9,182
21.3,7,0.5,4,249
17.1,6,0.3,8,169
25.7,5,0.3,7,182
30.6,7,1.0,8,204
25.0,7,1.0,6,224
19.6,4,0.5,4,195
21.6,5,1.5,3,201
26.2,6,0.3,7,190
26.5,1,1.0,3,248
25.0,5,0.3,8,185
24.5,5,1.5,6,195
26.1,1,0.3,3,264
25.6,6,0.3,9,195
20.0,5,0.3,10,190
15.0,1,0.5,4,236
23.9,2,1.0,6,187
25.5,3,0.3,3,208
29.3,2,0.5,8,197
21.0,1,1.5,9,186
21.7,7,1.0,9,205
18.4,6,1.5,5,187
19.7,5,0.5,10,189
27.6,3,0.5,7,205
34.1,6,0.3,5,215
24.5,1,0.3,6,235
26.2,1,0.3,6,233
28.3,3,0.3,3,215
21.0,7,0.5,5,249
25.4,2,0.3,7,200
29.5,4,0.3,6,210
18.1,1,0.5,10,186
28.6,3,0.5,7,202
30.4,1,0.5,7,221
29.7,3,0.5,9,219
28.3,3,1.5,5,210
21.5,7,0.3,7,226
27.5,5,1.0,3,210
14.8,2,1.5,7,170
19.1,1,1.0,7,228
25.8,2,0.3,9,192
24.6,6,1.0,4,204
24.9,1,0.5,5,248
24.4,6,0.3,4,192
25.3,3,1.5,6,200
19.3,1,0.5,6,234
29.6,7,0.5,5,240
23.9,5,0.5,3,194
21.9,5,1.0,8,192
24.6,6,1.5,3,207
22.5,2,0.5,5,185
25.4,1,1.5,9,188
20.2,6,1.0,7,181
20.4,7,0.3,5,244
16.2,5,1.0,8,165
18.8,6,1.5,9,188
21.2,6,1.0,3,200
21.0,4,1.0,5,176
31.3,4,1.5,8,227
25.1,3,0.5,8,197
22.7,1,0.3,8,215
27.2,7,1.0,6,226
29.2,1,0.3,3,249
26.1,2,1.5,9,211
19.4,6,1.5,4,192
21.1,1,1.0,6,225
27.2,6,0.5,10,213
17.4,6,0.3,5,172
20.3,7,0.3,8,222
17.8,1,1.5,5,238
21.3,3,0.5,5,184
19.0,6,0.5,5,182
21.4,2,1.5,5,193
25.1,4,1.5,4,198
17.1,4,0.5,9,170
33.8,6,1.0,3,223
25.6,3,1.0,9,206
22.2,2,0.5,10,196
28.6,6,1.0,10,229
25.8,3,0.5,8,196
25.1,3,1.0,4,202
24.5,6,0.3,3,216
24.0,3,0.5,7,189
22.4,6,1.0,8,193
23.6,6,1.0,10,201
26.0,3,0.5,10,200
24.7,2,0.3,3,196
26.6,1,0.5,7,219
23.9,1,0.5,3,257
26.7,6,0.3,4,204
27.2,4,0.3,7,194
22.6,5,1.0,10,206
20.9,7,0.5,8,215
28.9,6,1.0,10,221
22.9,5,0.5,9,193
25.7,2,1.5,7,205
23.5,1,1.5,8,199
19.7,4,1.0,9,183
19.5,6,0.5,8,173
24.1,6,0.5,10,204
21.3,5,0.3,3,196
21.3,2,1.0,3,200
22.5,1,0.5,10,188
30.8,1,1.0,9,185
27.4,2,1.5,6,198
27.7,5,1.5,3,209
24.7,1,1.5,8,208
16.7,5,1.5,9,178
26.9,3,0.5,5,197
33.4,3,1.0,8,220
26.4,3,0.5,5,199
29.1,5,0.3,3,204
18.8,1,0.5,7,234
25.3,6,1.0,10,209
25.5,5,0.5,9,204
28.0,4,1.0,5,206
23.4,3,0.3,3,203
26.2,7,1.5,6,222
18.0,3,0.3,7,169
20.8,2,0.3,3,199
22.4,4,1.5,5,195
25.5,3,0.3,9,192
26.1,1,0.5,4,249
18.5,4,0.3,10,169
25.5,7,0.3,4,253
31.4,7,1.0,9,196
24.7,3,0.5,6,179
30.0,3,0.5,5,210
29.0,3,0.5,8,201
28.6,4,1.0,9,218
25.3,1,0.5,7,222
19.7,3,1.0,7,180
21.9,4,0.3,6,172
27.8,2,1.5,3,219
30.1,7,1.0,8,197
23.9,6,0.3,6,189
29.2,5,0.3,9,197
15.9,1,1.5,4,242
22.8,3,0.5,6,187
26.4,7,0.3,3,262
25.9,7,1.5,3,246
22.7,7,1.5,7,217
20.6,2,1.0,4,193
21.8,7,0.3,4,249
24.1,1,0.3,9,202
28.2,6,1.5,9,216
22.4,1,1.5,8,207
20.7,2,0.5,10,190
25.1,2,1.0,8,199
32.2,6,1.5,10,233
22.1,6,0.5,7,186
18.9,7,0.3,3,238
24.6,3,1.5,4,196
26.2,5,1.5,6,201
23.8,2,0.3,7,190
27.1,4,0.3,3,205
25.4,3,0.3,8,199
25.1,1,0.5,7,221
30.1,3,1.5,6,204
30.4,4,1.5,8,214
29.3,2,1.5,8,223
27.5,1,1.5,5,235
24.2,5,0.3,6,185
25.3,7,1.0,3,259
25.1,4,0.3,7,185
22.8,2,0.3,10,189
26.2,6,0.3,4,193
22.0,2,1.5,4,197
27.2,3,0.5,7,204
24.7,6,0.5,3,205
24.8,3,1.0,4,196
23.7,1,0.5,10,188
19.6,7,1.0,8,214
23.4,1,1.0,4,236
18.8,1,1.0,7,217
26.7,7,0.3,8,212
24.3,4,0.5,6,184
26.4,6,0.5,10,209
28.2,6,1.0,3,214
31.7,5,0.5,3,206
19.3,2,0.5,4,181
24.8,3,1.0,10,200
24.3,6,0.5,5,197
26.4,2,0.3,10,208
29.9,6,0.5,6,196
23.7,2,1.0,3,207
30.8,2,1.0,4,212
28.2,5,1.0,10,218
16.5,7,1.5,5,235
17.9,7,1.5,8,203
22.5,4,1.5,7,193
25.0,6,0.5,7,182
27.0,6,1.5,4,207
29.4,1,1.0,3,258
29.9,4,1.5,3,219
28.8,6,1.0,8,210
19.0,1,0.3,5,235
27.2,7,0.3,9,202
24.6,5,1.0,4,191
24.3,2,1.5,10,217
26.2,1,0.5,3,254
21.6,6,1.5,4,194
27.3,7,0.3,10,176
24.3,2,1.0,5,194
20.1,7,1.0,7,227
24.2,3,0.3,6,181
21.7,2,0.5,8,181
23.6,4,1.5,8,192
30.4,2,0.5,5,204
26.1,4,0.3,4,195
29.4,7,1.5,10,151
26.5,4,0.3,4,209
16.7,3,0.5,7,155
31.4,7,0.3,9,186
24.6,6,1.0,10,197
22.9,5,0.3,7,185
11.8,1,1.5,3,222
25.5,5,0.3,8,187
16.6,1,1.5,9,208
29.1,4,1.0,10,223
21.1,5,1.0,7,189
25.0,2,0.5,10,205
22.9,5,0.5,3,203
21.9,4,0.5,4,188
23.7,5,1.0,9,196
31.2,2,1.0,6,211
20.6,2,1.0,3,193
22.7,3,1.5,5,194
29.6,2,0.5,7,203
20.1,3,0.3,10,175
21.7,5,1.5,5,194
20.8,5,1.0,3,196
20.4,1,1.0,3,246
27.1,4,1.0,6,204
27.1,2,1.5,9,223
23.8,6,1.5,3,201
23.2,6,0.3,10,189
18.0,6,0.5,8,174
17.4,1,1.5,5,225
20.4,4,1.0,3,194
24.6,5,0.5,7,186
28.7,4,0.3,9,209
28.0,4,0.3,3,205
15.6,2,1.5,8,171
23.6,6,0.5,6,187
26.2,6,0.3,10,208
20.1,3,1.5,7,186
26.5,6,1.0,4,202
17.0,2,1.5,6,174
21.0,4,0.3,7,176
20.3,2,1.0,6,190
26.0,6,1.0,3,204
26.7,4,1.5,8,212
18.7,1,0.5,10,190
25.2,4,0.5,7,192
26.8,4,0.3,10,212
24.0,1,1.0,6,226
22.1,1,0.3,8,210
17.9,5,1.0,9,174
22.8,5,0.5,9,192
21.8,1,1.0,5,240
30.3,1,1.5,10,163
22.1,6,0.3,8,176
23.0,6,0.3,8,191
15.0,7,0.5,9,209
27.3,5,1.0,5,193
20.3,7,1.5,6,233
30.7,3,0.3,7,200
22.5,2,1.0,3,199
28.0,6,1.5,10,224
28.8,3,1.5,7,212
28.3,6,1.5,9,226
22.9,1,0.5,3,240
25.7,5,0.3,3,198
24.7,3,1.5,10,220
21.1,3,0.5,4,191
17.6,7,0.5,8,213
18.6,7,0.5,10,185
20.8,5,0.5,7,176
25.9,6,1.0,3,203
20.8,1,0.5,9,212
24.9,2,0.3,7,181
25.1,6,0.5,9,194
22.0,2,0.5,7,193
25.6,2,0.3,7,190
23.5,4,1.0,5,188
22.3,3,0.3,9,182
23.8,7,0.3,9,208
24.1,1,0.5,7,229
17.9,4,1.5,5,176
28.3,3,0.5,10,217
15.9,1,1.5,8,205
25.4,1,0.5,4,245
27.1,5,0.3,7,189
29.7,7,1.5,6,216
26.7,7,1.0,3,249
29.2,6,0.5,4,202
27.1,1,1.5,7,216
19.8,3,0.5,6,172
34.1,3,0.5,8,212
26.9,4,0.3,8,192
16.0,7,1.0,7,221
22.0,1,0.3,3,245
28.6,3,0.5,7,200
21.3,7,0.3,8,211
24.4,4,1.0,9,192
17.7,7,0.5,4,248
25.3,3,0.3,3,195
31.1,1,0.3,6,236
32.3,5,1.5,4,213
34.5,4,1.5,5,216
24.2,4,0.3,4,179
26.8,1,0.5,7,221
19.5,3,1.0,5,179
24.7,5,0.5,8,177
27.9,2,0.5,6,192
23.1,4,0.3,7,184
23.9,6,1.5,6,186
18.9,2,1.0,10,193
26.3,6,1.5,9,216
26.5,1,0.3,10,184
18.2,7,0.5,9,199
28.3,3,1.5,10,226
24.5,6,1.0,7,198
21.6,1,0.3,8,207
29.8,4,0.3,5,215
25.0,3,0.3,4,194
32.8,7,0.3,3,252
21.3,3,1.5,7,183
23.2,3,0.5,8,186
23.8,7,1.5,6,221
14.5,3,1.0,10,177
28.9,1,0.3,8,208
23.4,2,0.5,5,193
22.1,6,1.0,10,196
25.5,2,0.5,3,208
25.0,5,0.3,5,198
23.2,6,1.5,3,203
19.9,7,1.5,4,226
25.7,1,1.0,10,167
24.5,6,0.5,5,193
25.8,5,1.0,5,196
23.7,3,0.5,5,197
15.4,2,0.5,10,174
22.8,3,1.0,4,194
20.0,4,1.0,4,190
15.1,7,0.3,7,223
20.9,5,1.5,6,183
27.4,4,1.0,10,221
17.6,6,1.0,7,175
19.0,3,1.0,6,175
25.2,3,0.5,3,200
13.7,4,0.3,7,150
25.9,3,1.0,7,195
25.7,6,1.0,6,194
16.3,6,0.5,7,171
26.0,3,0.5,5,187
21.8,2,0.3,10,183
18.0,4,1.0,9,185
34.0,4,1.5,9,238
19.7,5,1.0,6,175
18.5,6,0.3,5,172
25.4,7,0.5,6,235
28.4,6,0.3,10,204
21.5,7,0.3,7,221
24.7,3,1.5,3,206
29.6,1,1.5,6,230
25.5,7,1.0,6,238
27.8,6,1.5,10,221
17.6,6,1.5,5,174
22.7,4,1.5,7,189
27.3,2,1.0,5,200
19.5,6,0.3,5,182
21.9,2,1.5,7,190
22.3,5,1.5,8,196
32.8,7,1.0,9,193
23.7,3,1.5,3,203
23.6,5,1.0,7,188
26.9,6,1.5,5,199
19.3,3,1.0,8,177
19.0,6,1.5,5,189
22.0,7,0.3,10,190
30.7,2,0.5,8,208
26.2,3,1.5,3,216
26.2,7,0.5,10,175
25.8,2,1.0,3,207
23.5,5,1.5,5,198
22.0,5,0.5,8,182
27.5,6,1.0,5,196
25.7,6,0.5,4,203
24.2,1,1.5,6,231
22.6,7,0.5,9,197
23.5,5,1.5,7,195
28.5,7,0.5,4,251
24.7,5,1.0,3,211
21.6,6,1.0,10,199
30.4,6,1.0,10,238
17.2,3,0.5,10,173
28.6,5,0.3,10,211
19.0,1,1.0,8,204
29.6,1,1.0,6,226
28.9,2,0.3,6,202
21.4,3,1.5,5,193
26.0,2,0.3,5,193
28.7,2,1.0,3,212
18.7,5,1.5,10,188
17.1,3,1.0,10,175
29.3,5,0.3,4,205
20.3,1,1.0,8,210
22.6,4,1.5,8,201
28.4,7,1.0,6,234
19.1,6,0.3,5,177
23.9,2,0.3,7,185
27.7,4,0.5,4,203
19.6,7,0.3,10,196
24.8,5,1.0,6,202
24.8,4,1.5,8,196
23.8,4,1.5,9,207
21.8,4,1.0,8,195
24.6,6,1.0,6,197
23.0,5,0.5,6,190
27.2,7,0.5,7,225
20.8,1,1.5,5,239
29.6,3,0.5,3,202
23.0,6,0.5,4,190
30.4,6,1.5,3,214
30.4,6,1.5,10,236
21.8,6,1.0,6,185
27.6,1,0.5,7,221
25.7,3,0.3,3,202
25.2,7,1.5,8,202
27.4,4,0.3,10,215
24.8,7,1.0,8,196
19.4,5,1.0,9,185
21.6,5,0.5,4,184
24.4,6,0.3,10,194
28.9,7,1.0,8,202
20.5,2,1.0,10,195
27.6,2,1.0,3,206
29.8,2,1.5,8,219
18.7,6,0.5,5,180
19.4,3,1.0,7,187
28.0,6,1.0,3,208
25.0,4,1.0,8,193
15.7,4,1.5,3,187
31.1,7,0.3,9,192
25.7,2,1.5,4,197
16.8,3,1.5,5,178
20.4,3,0.3,4,192
24.0,1,0.3,7,222
23.0,7,0.3,3,249
26.3,4,0.3,10,197
23.2,6,1.5,7,190
23.3,1,1.0,7,215
21.9,7,1.0,8,205
22.3,5,1.5,8,196
24.9,3,0.5,8,199
21.1,5,0.3,7,184
27.2,2,0.5,3,208
24.1,3,0.3,6,179
15.6,7,1.5,8,205
26.0,4,0.5,6,196
26.8,7,1.5,8,194
33.7,4,1.0,9,233
25.8,4,1.5,9,210
22.1,1,0.3,9,210
18.2,2,1.5,5,180
22.3,4,0.5,6,185
26.2,6,0.3,8,202
27.9,4,0.3,8,201
20.1,5,0.5,3,190
18.7,3,1.0,9,180
26.1,5,0.5,9,211
18.0,1,1.0,3,233
18.6,6,1.5,10,195
25.6,3,0.3,3,205
24.8,1,0.3,10,181
24.3,5,0.5,9,185
24.7,3,1.0,9,206
14.4,7,1.0,9,195
22.7,3,1.5,7,198
22.2,6,0.5,6,182
25.1,4,0.5,8,191
19.5,5,1.0,7,179
23.3,4,0.3,10,185
22.9,3,1.5,9,201
14.3,1,0.5,10,197
14.3,4,1.5,4,172
26.7,2,1.0,7,195
25.9,7,1.0,6,223
26.6,6,0.3,4,207
25.6,2,0.5,8,190
22.8,7,0.3,8,217
26.6,2,1.5,8,218
22.2,1,1.5,6,234
23.8,4,0.5,4,194
21.1,3,1.0,6,189
16.0,6,1.0,8,171
17.9,6,1.0,8,169
23.9,7,1.5,7,221
28.2,6,1.0,3,210
22.2,7,1.0,5,239
24.7,1,0.3,6,229
21.5,1,0.5,9,200
17.1,3,1.0,3,190
22.9,5,1.5,10,203
24.5,5,1.0,10,206
23.0,3,0.3,7,175
22.0,5,1.0,3,195
25.0,3,1.0,5,193
24.5,6,1.0,5,206
26.1,6,1.0,10,227
25.2,4,1.0,7,203
24.3,7,0.5,8,219
23.9,3,0.3,4,191
22.3,7,0.5,3,246
19.2,6,0.3,3,190
27.1,4,0.3,9,199
21.8,4,0.5,4,190
27.4,2,1.0,3,207
25.0,3,1.0,6,198
24.2,2,0.5,6,183
20.3,2,0.5,4,189
16.9,7,0.5,6,234
30.8,7,0.5,7,225
19.0,7,1.5,8,210
22.7,6,0.5,9,190
22.9,1,1.0,10,189
22.2,6,0.3,7,181
21.4,4,0.5,10,187
20.1,5,1.5,7,190
25.7,2,1.5,10,219
24.8,1,0.5,8,214
23.6,4,0.3,8,185
24.3,1,0.5,7,228
21.3,6,1.0,7,190
25.1,2,0.5,8,188
21.4,6,1.0,4,189
28.9,2,1.5,9,220
29.3,7,0.5,4,253
25.6,2,1.5,8,210
20.1,6,1.0,6,183
19.9,5,1.0,4,182
24.9,6,1.5,10,219
29.8,5,1.5,5,212
21.8,6,1.0,9,194
24.6,5,1.0,5,191
28.7,3,1.0,7,212
19.8,5,1.5,7,187
28.0,6,0.5,3,211
30.1,2,1.0,5,219
23.6,7,1.0,6,237
20.3,7,1.5,8,213
19.3,2,1.0,9,178
26.6,2,1.0,3,211
22.8,2,0.5,9,188
29.2,7,1.0,5,245
28.9,3,1.5,5,206
27.2,5,1.5,6,202
25.3,6,0.5,6,189
24.9,4,1.0,7,191
26.2,3,1.5,5,207
31.7,4,1.5,6,216
20.2,3,0.3,9,178
28.8,6,0.3,6,198
22.6,7,1.0,4,238
26.8,4,1.0,5,205
18.5,1,0.3,10,196
29.4,3,0.5,5,207
20.8,1,0.3,9,205
23.0,5,1.0,4,196
18.3,3,0.3,4,169
23.3,2,0.3,7,189
21.0,1,1.5,5,238
24.0,7,0.5,4,245
30.4,5,0.3,4,206
25.1,1,0.3,4,251
17.0,5,1.0,3,189
13.3,2,1.5,4,170
23.4,3,1.0,6,185
18.3,2,0.5,8,168
26.9,2,0.5,6,190
22.7,6,0.3,10,191
25.5,1,1.0,6,227
30.0,2,1.5,10,246
27.9,4,0.5,9,204
23.4,6,0.5,5,190
21.1,1,0.5,5,239
29.9,5,1.0,4,213
24.8,4,1.5,8,195
26.6,7,0.5,6,233
24.7,1,1.5,5,229
29.1,1,0.3,10,184
24.6,2,0.5,7,189
23.2,2,1.5,6,196
28.9,5,0.5,8,202
24.5,6,0.5,3,195
28.3,6,0.5,10,218
28.6,1,1.0,8,200
22.5,3,0.5,3,195
28.8,7,0.5,10,170
27.5,6,1.5,6,202
30.0,4,0.3,9,212
24.1,1,1.5,10,167
25.9,2,1.5,3,206
25.6,6,0.3,7,185
29.2,1,1.0,8,201
18.5,5,1.0,7,176
22.1,2,0.5,7,188
24.6,1,0.5,8,218
26.0,2,0.3,5,199
27.9,3,0.3,10,207
27.7,6,0.5,4,210
18.6,4,0.3,10,166
23.7,5,1.5,8,210
30.6,7,0.3,5,257
15.9,2,1.5,8,174
27.4,7,1.5,9,188
21.5,4,0.5,6,170
23.3,2,0.5,3,193
26.2,5,0.5,3,219
30.2,5,0.3,3,207
