customer_id,cacq,day_0,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29
5727,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5728,-120,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,1,0,0,0,0
5729,-9,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
5730,-250,0,0,0,39,0,0,0,0,0,0,0,0,93,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
5732,-74,0,0,0,0,0,6,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0
5733,-16,0,6,5,0,0,3,0,3,0,3,0,3,0,0,0,11,1,0,7,0,0,0,0,0,0,0,0,0,0,0
5734,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,-99,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,-134,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,-14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
5738,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,-240,11,10,16,1,0,0,0,3,25,57,0,0,14,20,0,12,0,15,33,0,0,51,12,0,7,8,13,55,0,0
5740,-28,0,10,2,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,1,0,0,1,0,0
5741,-238,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
5742,-551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,-108,0,2,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5744,-39,0,0,0,12,3,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5745,-44,6,4,10,0,0,7,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5746,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,-13,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0
5748,-237,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,56,0,0,59,0,0,0,0,0,0,0,0,0,0,0
5749,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750,-108,0,0,139,0,0,21,97,0,0,0,0,27,540,58,32,177,69,0,14,300,0,67,0,0,0,0,0,0,0,0
5751,-10,0,7,0,16,47,9,0,0,38,24,0,0,4,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,22,0
5752,-9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
5753,-553,20,0,0,0,0,3,19,0,0,0,0,14,0,0,0,0,4,0,4,3,113,20,33,0,35,0,0,25,0,15
5754,-7,0,0,20,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,-63,0,3,4,4,0,0,0,0,0,0,0,2,21,1,12,0,1,3,0,2,4,1,0,0,0,0,0,0,0,0
5756,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,-39,0,8,0,0,0,0,6,0,0,0,0,60,37,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,-35,4,2,2,0,1,1,3,0,0,4,3,0,0,5,0,0,0,1,0,0,5,0,2,1,0,0,0,0,0,0
5759,-104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,-83,68,0,5,8,76,151,4,12,5,0,1031,18,12,43,73,0,0,0,0,6,0,0,49,0,99,138,0,37,0,0
5761,-44,0,0,0,0,24,8,0,22,0,0,0,5,0,0,0,0,6,11,0,1,0,0,0,0,0,0,0,0,0,0
5762,-66,12,35,0,0,0,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,-105,2,0,0,0,0,14,9,0,5,0,0,4,0,11,0,0,4,0,0,8,0,9,0,0,0,0,0,0,0,0
5764,-157,5,6,22,5,44,7,89,9,0,3,24,23,4,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,-104,3,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,6,0,2,1,1,6,3,10,5,0,0,0,0
5766,-127,0,68,0,21,0,0,0,10,0,0,46,0,0,24,344,0,102,108,0,0,23,108,0,0,0,0,0,0,0,0
5767,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5768,-97,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,-21,0,12,0,1,3,6,0,0,2,0,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5771,-6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5772,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,-34,4,4,8,17,33,2,29,6,16,25,5,5,1,23,5,0,2,20,8,4,0,0,0,0,0,0,0,0,0,0
5774,-97,0,0,0,4,3,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,-12,0,0,0,0,0,7,0,0,0,6,6,0,0,0,0,8,3,0,44,0,0,0,0,0,32,0,10,0,0,0
5777,-240,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,-16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,-165,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,96,0,0,0,0,0,250,0,0,0,0,0,0
5780,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
5781,-102,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
5782,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,-43,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,14,0,0,0,0,0,0,0,0
5784,-111,0,0,0,0,3,0,0,0,0,13,0,14,0,0,0,0,0,13,0,0,0,0,0,0,0,0,35,0,0,0
5785,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,-161,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,-105,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,-108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
5789,-72,22,0,0,0,0,0,0,3,27,0,0,0,0,0,5,0,38,0,0,42,0,0,0,6,0,0,0,0,0,0
5790,-7,16,45,16,0,0,1,0,0,3,0,8,9,6,21,0,14,1,0,187,4,0,71,0,6,4,0,0,0,0,0
5791,-59,0,9,7,29,48,0,0,30,14,36,2,29,0,10,2,33,0,21,0,10,2,7,10,81,0,0,0,0,0,0
5792,-11,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,34,0,0,0,0,0,0
5794,-16,194,131,49,66,0,247,0,0,0,209,0,413,0,65,0,200,382,186,0,0,0,35,0,0,0,0,0,0,0,0
5795,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,-98,0,0,4,34,18,29,0,0,0,63,42,0,0,0,0,15,11,0,0,9,0,0,1,0,0,0,0,0,0,0
5797,-9,5,5,0,1,12,8,8,0,0,17,5,28,45,7,0,43,1,16,20,13,2,13,0,0,0,0,0,0,0,0
5798,-27,8,0,1,0,0,10,17,0,0,0,0,1,0,18,1,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0
5799,-28,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
5800,-44,4,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5801,-65,1,0,9,0,0,1,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
5802,-107,246,111,31,62,105,82,22,71,45,26,0,304,41,410,587,64,54,12,147,0,114,61,83,51,32,0,0,0,0,0
5803,-555,3,0,1,0,0,0,4,0,0,0,1,1,1,6,2,2,2,0,5,0,2,0,0,0,0,0,2,0,0,37
5804,-67,0,28,30,0,2,0,0,0,0,0,9,80,8,12,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,-109,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0
5806,-39,7,0,0,3,0,0,45,22,0,0,41,0,0,32,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
5807,-61,1,3,0,1,0,0,4,2,6,2,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,-161,11,0,0,0,0,9,0,26,0,0,0,0,0,0,0,0,0,0,65,0,0,23,0,0,0,0,0,0,0,0
5809,-28,6,15,0,0,0,0,20,0,21,0,0,58,0,0,0,0,13,35,21,0,0,0,0,0,0,0,0,0,0,0
5810,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,-31,32,7,30,0,0,0,0,0,0,0,0,97,0,15,31,0,0,0,24,0,18,0,0,0,0,0,0,0,0,0
5812,-74,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0
5813,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,-27,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5815,-96,0,0,0,4,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5816,-106,19,0,0,3,0,13,7,0,0,2,0,0,0,5,3,0,0,0,0,3,0,3,0,0,1,4,15,1,0,0
5817,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,-249,0,0,0,24,2,0,5,1,4,0,0,0,0,0,5,21,0,0,0,8,11,0,7,1,2,0,0,0,0,0
5819,-6,73,0,0,0,0,14,0,0,0,0,0,0,14,0,0,32,107,0,0,0,0,11,30,69,0,0,137,0,0,0
5820,-17,2,0,1,0,16,0,0,1,1,2,0,10,2,2,0,2,1,2,0,2,1,1,0,1,1,1,20,4,0,0
5821,-74,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,-11,0,0,0,0,0,0,124,0,0,0,6,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
5823,-60,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5824,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5825,-166,0,0,0,3,0,0,6,0,18,0,3,10,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0
5826,-134,0,0,0,6,5,0,0,0,0,8,0,13,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
5827,-556,32,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5828,-79,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
5829,-45,4,0,0,22,3,0,7,2,0,0,0,26,0,2,0,3,41,4,0,0,0,0,0,0,0,0,0,0,0,0
5830,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,71,13,0,0,0,0,0,0,0,0,0,0,0,0,0
5831,-102,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,11,0,0,42,0,0,0,0,0,0,0,0,0,0,0
5832,-41,6,0,0,9,1,0,0,0,0,31,14,14,0,24,10,5,18,7,1,7,8,4,0,0,0,0,0,0,0,0
5833,-9,0,0,0,57,0,0,0,0,99,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
5834,-159,0,0,0,0,0,0,7,0,0,0,15,11,0,0,0,0,0,0,0,3,6,71,0,0,1,0,4,0,0,0
5835,-63,0,1,6,11,1,0,0,46,35,2,2,0,8,0,0,0,8,7,0,0,0,0,25,0,1,3,0,16,0,8
5836,-9,0,0,0,0,0,0,0,1,3,1,0,0,0,2,5,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0
5837,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,-14,0,0,14,5,29,0,4,0,0,0,16,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
5839,-76,28,0,49,0,52,0,0,125,42,205,209,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5840,-33,0,0,279,201,143,1188,0,0,120,480,273,0,56,88,0,199,0,0,16,71,0,77,364,55,0,0,0,0,0,0
5841,-110,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5842,-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,29,0,0,0,0,0,0,0,0,0,0,0
5843,-260,34,24,44,134,11,4,126,36,0,0,16,0,0,3,15,59,322,0,14,20,0,20,2,40,78,39,36,0,0,0
5844,-61,0,9,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,-5,4,1,0,0,0,0,1,0,1,3,7,0,0,1,0,1,0,12,0,0,0,0,0,3,0,2,1,3,7,0
5846,-15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,-4,3,0,1,0,1,0,0,0,5,1,1,0,0,0,6,1,2,11,0,0,1,0,0,0,0,0,0,0,0,0
5848,-6,0,0,0,0,0,29,0,0,0,0,0,0,0,0,26,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
5849,-261,0,0,15,6,0,0,0,2,0,0,0,0,31,0,0,0,12,0,0,0,16,6,0,0,18,0,23,0,0,0
5850,-23,0,0,147,0,0,9,53,139,0,247,28,4,0,16,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5851,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,-121,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
5854,-9,0,0,0,0,14,2,0,0,4,0,24,0,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0
5855,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,-165,7,0,0,0,6,0,0,0,0,2,0,6,0,10,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,-156,0,10,0,0,0,0,35,2,10,0,0,0,0,0,7,54,0,0,6,0,10,11,0,22,0,7,2,0,0,0
5859,-215,0,3,4,0,1,12,1,0,0,0,0,0,0,5,0,0,3,0,1,19,0,0,0,0,0,0,0,13,2,0
5860,-250,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,-97,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,-260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,-12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
5866,-92,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5867,-4,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,-57,0,95,0,203,0,59,0,21,0,0,31,33,0,0,94,96,63,88,0,0,0,244,0,0,0,0,119,0,0,0
5869,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,-33,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,120,0,0,0,0,0,0,0,0
5872,-36,1,10,0,0,0,6,0,13,10,102,0,0,0,11,0,36,51,6,3,17,0,37,0,0,0,0,0,0,0,0
5873,-109,0,0,37,52,0,0,0,0,0,0,0,78,16,0,0,47,586,0,26,0,0,0,0,10,0,107,24,0,0,0
5874,-109,0,0,24,0,95,0,30,0,0,19,8,100,10,3,0,0,0,2,39,0,0,47,14,10,0,0,0,0,0,0
5875,-10,0,0,5,0,0,7,0,0,41,0,0,0,0,2,3,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0
5876,-10,0,0,6,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,-138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,-23,4,0,18,31,0,0,0,0,0,25,0,0,1,0,12,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0
5879,-111,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,-8,0,0,0,0,0,0,279,0,0,79,0,0,0,182,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0
5881,-36,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
5882,-553,7,0,1,2,1,4,27,0,0,0,0,0,0,3,0,3,2,1,0,0,3,0,0,1,2,7,0,0,0,0
5883,-60,0,1,0,0,2,6,3,0,3,0,3,0,4,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
5884,-213,0,0,1,7,0,2,1,4,0,2,3,0,2,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0
5885,-132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5886,-7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
5887,-63,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
5888,-89,0,4,2,0,3,0,4,5,4,0,8,10,0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,-33,0,0,0,62,4,27,0,58,4,140,7,0,44,85,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,-46,65,0,0,13,31,0,54,0,13,0,0,0,0,0,4,6,0,97,29,0,0,0,0,0,0,0,0,0,0,0
5892,-64,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,-76,0,0,119,30,0,15,99,0,11,0,0,19,0,0,0,0,19,0,16,0,0,4,0,0,0,56,4,0,20,91
5894,-27,0,4,4,1,7,0,1,11,0,2,4,0,0,0,0,0,0,3,0,1,5,12,0,0,0,0,0,0,0,0
5895,-12,53,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,-28,0,1,0,0,2,7,0,3,0,1,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,-156,12,0,6,7,3,7,0,9,8,0,0,1,44,5,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
5899,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
5900,-246,0,0,4,4,10,0,12,0,8,0,2,4,7,27,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,-79,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5902,-45,0,0,0,0,0,0,0,0,12,0,0,3,13,0,0,0,30,0,3,15,0,2,0,0,0,0,0,0,0,0
5903,-11,155,12,0,0,49,87,0,0,0,0,21,13,0,80,30,0,0,98,143,0,0,0,0,0,0,0,0,0,0,0
5904,-214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5905,-34,0,20,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,34,8,0,13,0,0,0,0,0,0,0,0,0
5906,-136,0,0,0,2,0,4,0,0,6,14,23,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907,-129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,-97,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5909,-63,18,0,0,17,4,6,0,0,0,0,5,7,13,16,0,3,0,0,24,0,18,0,0,2,35,0,0,0,0,0
5910,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,-62,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,-99,0,1,20,7,0,25,4,3,0,0,1,4,18,0,9,2,0,0,2,0,17,0,3,1,0,4,7,8,0,0
5914,-64,253,0,0,0,99,0,97,18,58,0,0,0,239,0,0,0,70,46,0,0,0,0,0,0,0,0,0,0,0,0
5915,-59,0,0,74,0,0,678,66,449,534,0,0,0,0,68,0,69,0,0,0,0,94,0,0,0,0,98,0,91,0,87
5916,-77,0,0,3,2,0,0,27,0,0,1,28,0,0,13,10,7,0,2,4,0,15,4,0,0,0,0,0,0,0,0
5917,-104,2,0,0,0,0,0,0,40,0,0,4,3,0,1,0,0,4,0,39,2,6,0,0,0,0,0,0,0,0,0
5918,-7,0,0,246,0,0,0,168,48,0,92,0,0,11,0,0,0,118,0,0,12,0,0,0,0,0,18,0,0,0,0
5919,-134,0,4,8,3,2,2,4,1,0,5,3,0,0,4,0,1,9,0,11,1,0,3,0,1,2,0,8,3,0,0
5920,-263,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,-34,9,19,11,0,0,0,0,0,0,7,0,5,3,11,11,9,23,3,0,0,10,0,6,0,6,41,0,0,0,0
5923,-125,0,33,0,0,12,90,25,0,0,35,0,341,0,0,28,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
5924,-258,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5926,-28,0,0,0,50,4,0,2,0,0,4,0,8,0,5,16,9,0,14,26,0,0,0,9,0,0,0,0,0,0,0
5927,-133,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5928,-10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,-4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
5930,-29,0,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,-44,5,2,12,1,0,0,0,0,0,0,0,3,7,1,5,0,0,5,17,0,0,0,5,8,2,0,0,0,0,0
5932,-100,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,5,0,0,2,1,0,2,0,0,0,0,0,0,0,0
5933,-16,3,0,0,0,5,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
5934,-78,0,0,11,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,-109,0,0,0,0,0,0,0,49,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,-139,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
