age,income,insurance,invested,em1_ps,em2_ps,em3_ps,em1,em2,em3,converted
48.0,538.02,26276.38,1582.82,0.9135615488485822,0.008950574768021993,0.9992079413575635,0,0,1,1
43.9,4554.57,9322.77,9818.14,0.10968174439213332,0.055519892440648616,0.9140770036995942,0,0,1,1
45.3,2539.01,3663.41,5521.57,0.19640958646690282,0.03122352833668212,0.9567968783945181,0,0,1,0
43.1,4591.2,52774.24,8653.87,0.10880857167695383,0.048936145909037346,0.913300629386711,0,0,1,0
46.9,1965.37,16861.1,5394.35,0.2534461898277285,0.030504121125509813,0.9689552011038377,0,0,1,1
46.3,6383.91,1454.28,13390.52,0.07830107086274282,0.07572108669507199,0.8753040693416927,0,0,1,1
44.3,835.36,32427.99,1558.1,0.5922328948613608,0.008810787421219764,0.9929058081827691,1,0,1,1
39.2,2813.61,12602.79,5527.15,0.17730848098710514,0.03125508227661563,0.0,0,1,0,1
46.9,2453.1,2034.4,5414.82,0.20326011936177987,0.030619875453545473,0.9586177442754846,0,0,1,1
38.6,2887.87,82795.63,5694.69,0.17276482381887387,0.03220249215053333,0.0,0,0,0,0
43.3,5500.56,32139.2,5237.94,0.09085283528352835,0.029619649486620787,0.8940267078698243,1,0,1,1
37.3,3435.54,6166.24,4971.11,0.14530378402224325,0.028110771746036697,0.0,0,0,0,0
49.0,4457.35,47657.38,5125.16,0.11206867606075188,0.028981897990975346,0.9161375854822454,0,0,1,1
43.6,5916.91,57685.21,5690.14,0.08447066009100863,0.03217676268338324,0.8852021529921568,0,0,1,1
39.4,10194.6,119453.07,14731.71,0.04906120769064931,0.08330528538672576,0.0,0,1,0,0
42.1,1222.1399999999999,31566.2,1735.39,0.40632557988540263,0.00981333186760193,0.9847079906360314,1,0,1,1
40.2,1662.08,13838.09,3298.45,0.29941749198602935,0.01865216723542926,0.9753834447662558,0,0,1,0
41.0,16987.97,34690.09,44329.56,0.029453517096453278,0.25067603468083355,0.650550594149957,0,1,1,1
37.3,9112.46,8171.72,15806.13,0.05488102989763726,0.08938094562747215,0.0,0,0,0,0
39.7,8240.99,406.83,20785.68,0.06067756717678727,0.11753944412136527,0.0,0,0,0,0
47.1,5995.58,34378.75,17143.32,0.08336413801830964,0.09694252500734561,0.8835347392003323,0,0,1,1
44.8,1159.5700000000002,1945.76,4027.78,0.42806330531733877,0.022776402900610067,0.9860341642848741,0,0,1,1
42.1,8068.01,2764.5,26042.64,0.06197689777556601,0.14726664843550136,0.8396095025842053,0,0,1,1
46.0,1661.12,6930.96,8009.43,0.2995894968643784,0.04529194858811387,0.9754037920045951,0,0,1,1
43.9,9402.1,39454.62,19708.78,0.053192167529031775,0.1114497599073151,0.8113334117549811,0,0,1,0
43.1,3828.0,35950.83,5506.27,0.13044554455445545,0.03113700946912249,0.9294766838664417,0,0,1,0
39.4,3086.35,18800.19,3367.4,0.16169037737981817,0.01904206762224211,0.0,0,0,0,0
42.8,1426.9,9358.8,1757.22,0.3484236898879532,0.009936776761642894,0.9803680942585816,0,0,1,1
36.4,3489.43,67018.65,14486.68,0.1430661564883424,0.08191968289534429,0.0,0,0,0,0
41.3,1505.81,53922.53,2621.32,0.33028545793997927,0.01482311358898132,0.9786955936571724,0,0,1,1
35.2,1105.02,9842.29,4372.82,0.4490053990062958,0.024727544734778388,0.0,1,0,0,1
39.9,1326.3,26241.05,2408.9,0.3746538950834393,0.013621915036888704,0.0,0,0,0,0
41.9,2486.85,10442.4,4300.61,0.2005126459338767,0.024319209608864596,0.9579024116776192,0,0,1,1
40.0,1931.3,142.87,1285.85,0.25789419461185803,0.0072712605131733735,0.0,0,0,0,0
42.4,6938.62,30435.96,7502.03,0.07205027760907921,0.04242268888878333,0.8635469687383759,0,0,1,0
39.4,4232.68,13502.01,8069.94,0.1180032432330508,0.04563412222707029,0.0,0,0,0,0
42.5,1393.97,9068.37,3252.07,0.35659593865965794,0.018389896315336732,0.9810660469236989,0,0,1,0
42.3,5884.89,62811.5,12266.36,0.08492948977843522,0.06936415531233764,0.8858808181709317,0,0,1,1
37.9,1031.67,40581.86,1884.63,0.48062246200812153,0.01065725839012477,0.0,0,0,0,0
43.3,11251.68,2562.21,24120.11,0.04445606694560669,0.13639507206625828,0.7721314897887597,0,0,1,1
45.3,3759.24,5263.32,7182.31,0.13282518491791448,0.04061472729818428,0.9309340548124928,0,0,1,1
44.5,7956.07,28467.66,13367.33,0.06284780324551505,0.07558995123502572,0.8419820753547256,0,0,1,1
43.6,6849.42,3303.45,14883.81,0.072987220493861,0.08416538471717151,0.8654375663007343,0,0,1,1
41.1,5014.53,24652.4,18204.15,0.09964116046675013,0.10294133613631845,0.9043281331302849,1,0,1,1
43.0,11943.4,16589.83,29086.99,0.04188348085063664,0.16448192389008734,0.7574704567637083,0,1,0,0
42.0,6695.51,7179.31,10853.33,0.07466247906572356,0.06137371378110975,0.8686996948974002,0,0,1,1
44.1,3608.88,24002.0,8592.81,0.13834390750729506,0.04859086211471112,0.9341209410173832,0,0,1,1
47.9,5530.36,2796.69,24870.79,0.09036416406154113,0.14064003830806643,0.8933950956797091,0,0,0,1
43.1,5546.32,39058.12,8601.12,0.09010460160681891,0.04863785373493469,0.8930568228423185,0,1,1,1
43.3,10625.38,15920.79,12918.82,0.047074011459863216,0.0730537043533806,0.7854059433011487,0,0,1,0
40.9,1549.06,60713.96,2609.0,0.3211229843623722,0.014753446108698007,0.9777789081799078,0,0,1,1
41.8,1967.83,7845.93,7646.85,0.2531309566545153,0.043241621071788944,0.9689030613055933,0,0,1,1
42.7,3294.43,3055.07,8364.14,0.15150873221705408,0.047297772608511056,0.9407857213254954,0,0,1,1
45.6,8850.41,57019.27,19473.3,0.05650415725683123,0.11011816102280908,0.8230265033376889,0,0,0,0
47.6,3654.97,194034.82,9670.82,0.13660411954258833,0.05468682318778032,0.9331440616266982,0,1,1,0
35.8,7961.34,17973.19,12260.36,0.06280625340281558,0.06933022634466719,0.0,0,0,0,0
48.7,1482.29,2924.09,3254.82,0.3354910908737578,0.018405447092185685,0.9791941009964849,1,0,1,1
35.5,5972.52,15243.09,16573.21,0.08368547033691487,0.09371865104757948,0.0,0,0,0,1
43.0,961.04,1704.84,4701.88,0.5155812324929971,0.026588322418384432,0.9902420155635179,1,0,1,0
47.0,10017.92,23855.93,29872.09,0.04992560770329241,0.1689215293097649,0.7982810822611293,0,0,1,1
41.1,1541.9,34313.95,4524.64,0.3226045492621947,0.025586060713399524,0.9779306646658549,0,0,1,1
44.6,6365.63,22853.32,10792.22,0.07852557315904467,0.06102814724538628,0.8756915146717366,0,0,0,0
46.1,3648.25,45101.17,3225.52,0.13685505364586892,0.018239760633395014,0.9332864922950731,1,0,1,1
40.1,6721.78,24884.61,17956.49,0.07437111729735672,0.10154086144744143,0.8681429011982617,1,0,1,0
38.4,1028.92,42241.07,2506.28,0.4818946598390636,0.014172582182180008,0.0,1,0,0,0
42.2,10539.89,33813.1,31907.18,0.04745547109969867,0.18042961311250552,0.7872179072653418,0,0,1,1
38.4,2765.24,1267.65,6266.41,0.1803988123549675,0.03543547038329102,0.0,0,0,0,0
40.0,8235.59,82809.11,8338.11,0.060717304644058216,0.047150577437100785,0.0,0,0,0,0
38.4,7402.04,7039.47,13314.02,0.06754550703989724,0.07528849235727383,0.0,0,0,0,0
43.4,7286.14,26221.13,18457.67,0.06861847497443853,0.1043749481169536,0.8561812684595551,0,0,0,1
38.9,13935.77,7211.35,28713.48,0.03589977462700159,0.16236978910432273,0.0,0,0,0,0
40.0,2212.3199999999997,88449.86,5483.03,0.2252825875661471,0.03100559126767897,0.0,0,0,0,0
36.9,4864.68,60065.62,13505.97,0.10270417750498494,0.07637393658133078,0.0,0,0,0,0
45.4,11731.3,41140.84,21230.2,0.042640082444022384,0.12005312823950956,0.7619659247342937,0,0,0,1
39.7,1233.6,11643.46,1563.94,0.40258121582502415,0.008843811616418996,0.0,1,0,0,0
39.7,3964.24,2814.42,3378.59,0.1259737710857925,0.019105345146947488,0.0,0,0,0,1
35.3,3695.44,13983.28,12650.33,0.13511215941966406,0.07153543959840769,0.0,0,0,0,0
44.7,21110.93,10493.44,14061.7,0.023703975156396995,0.07951649411524675,0.5631642922923178,0,0,0,0
39.4,1600.43,8265.78,2907.46,0.31087970293648276,0.016441186057184785,0.0,0,0,0,0
43.5,1159.6100000000001,24316.38,2170.2,0.428048665794581,0.012272107606399544,0.9860333164832766,0,1,1,1
37.2,3679.11,101457.43,11549.49,0.1357102390549482,0.06531037880335244,0.0,0,0,0,0
40.9,6643.7,89212.67,20479.28,0.07524384928686295,0.1158068048389946,0.8697978099165233,0,0,1,0
43.7,522.23,1239.22,707.43,0.9406647502019803,0.004000394933183683,0.9995426110381649,1,0,1,1
48.6,757.73,10200.49,1337.98,0.6521172808148697,0.0075660466939500804,0.9945511791330593,0,0,1,0
39.1,16561.52,19024.15,78306.91,0.030211471247055185,0.4428121029603929,0.0,0,1,0,0
47.8,4242.389999999999,20862.77,7970.24,0.1177337920557616,0.045070335880946416,0.9206936712670502,0,0,1,1
39.3,1459.1799999999998,24208.89,3846.69,0.3407683197429859,0.021752370108036618,0.0,0,0,0,0
36.6,667.47,25639.24,680.44,0.7389995128935598,0.0038477711269461375,0.0,0,0,0,0
44.7,3079.28,2052.48,3265.12,0.16206041537186658,0.018463691820019945,0.9453458341678881,0,0,1,1
46.3,5894.77,54454.17,28428.08,0.08478738375923194,0.16075590120879865,0.8856714111763565,0,0,1,0
33.9,4761.96,1437.77,6624.86,0.1049149615671548,0.03746244346020279,0.0,0,0,0,0
37.7,2868.84,9753.21,3197.7,0.17390685137069095,0.018082443319963056,0.0,0,1,0,0
35.8,5450.94,285.24,8735.67,0.09167835574095302,0.04939871083494439,0.0,0,0,0,1
42.6,10556.14,13325.57,12651.89,0.047382487833778464,0.071544261130002,0.7868734878663696,0,0,1,0
46.9,5946.27,4229.06,9865.93,0.0840542822941203,0.055790136668143704,0.8845798666196136,0,0,1,1
41.7,5155.66,1271.97,7286.97,0.0969188835502143,0.04120656159091572,0.9013368771440108,0,0,1,1
41.9,2069.3,106645.63,2408.25,0.24077814649160773,0.013618239398724407,0.9667524006032109,0,0,1,0
43.9,1027.01,2977.89,2075.32,0.48278222967955947,0.011735577530970927,0.9888437787788902,0,0,1,1
44.0,2030.42,50208.27,4954.66,0.24536615010635063,0.02801774982634023,0.9675764637559519,0,0,1,1
43.1,1654.22,40857.13,3052.98,0.3008316208193628,0.01726407661975195,0.9755500377801587,0,0,1,1
39.3,3931.1,72156.2,13636.06,0.12703306183552815,0.07710957314870545,0.0,0,0,0,0
40.6,4529.32,32861.33,9335.69,0.11029184988059886,0.052791720698547685,0.9146121784579972,0,0,1,1
51.6,5582.14,1940.82,15389.72,0.08952744387658391,0.08702621872286388,0.892297616511784,0,0,1,1
43.8,2372.1099999999997,23364.09,1839.19,0.21017081494977144,0.010400303008300608,0.9603343305599624,0,0,1,1
47.4,23065.76,669.02,55766.13,0.02169592680804446,0.3153478703126283,0.521731592372753,0,0,0,0
41.8,3968.91,81388.43,12805.91,0.12582591714816369,0.0724152177301023,0.9264900907889536,0,0,1,0
40.8,4893.58,46125.23,9032.7,0.10209887469970919,0.05107836437946972,0.9068916732106352,0,0,1,1
47.2,12228.19,2341.57,20013.93,0.040908827204022814,0.11317533065475442,0.75143432134012,0,0,1,1
44.5,995.85,32478.24,2631.65,0.4977382313466222,0.014881527961653932,0.9895042162233194,1,0,1,1
39.1,6799.04,11787.19,9037.42,0.07352725200615652,0.05110505516737046,0.0,0,0,0,1
41.2,1072.27,15812.86,4058.12,0.4625925138828573,0.022947970380463607,0.9878844912713527,1,0,1,1
45.0,6606.96,38311.78,13291.44,0.07566163313666699,0.07516080634227407,0.8705765156837997,0,0,0,0
48.0,3901.01,2665.37,2807.7,0.12801041163280072,0.015877060421384204,0.9279292340006592,0,0,0,0
45.3,522.76,13974.34,305.23,0.9397289586305277,0.0017260231336749302,0.9995313776669984,1,0,1,1
40.4,1220.25,6566.87,533.72,0.4069498069498069,0.0030180947708448834,0.9847480492615118,0,0,1,1
41.5,3655.19,13815.92,12952.62,0.13659591999323362,0.0732448375379241,0.9331393987179121,1,0,1,1
44.0,7892.79,22694.74,16887.78,0.06335104437799814,0.09549749027426141,0.8433232974819234,0,0,1,1
40.4,1843.92,40759.33,5556.16,0.27004940882022954,0.03141912883530223,0.9715293387041565,1,0,1,1
41.1,851.3199999999999,15951.4,2649.03,0.5812589978173037,0.014979808871339319,0.9925675353453784,1,0,1,0
44.7,4606.73,119054.22,7653.68,0.1084425556616913,0.0432802435466538,0.9129714704164932,0,0,1,1
40.8,10170.5,31281.24,30949.33,0.04917734885319974,0.1750131361653164,0.7950471430675794,1,0,1,1
41.3,2174.44,856.43,5491.25,0.22918917434216549,0.03105207395338748,0.9645239541042605,1,0,1,1
47.3,1366.13,2309.55,832.84,0.36381010514994944,0.004709566905775411,0.9816561168355382,1,0,1,0
51.6,21066.44,6770.0,70672.39,0.023754011588294797,0.3996402059171667,0.564107259619104,0,1,0,0
46.7,3044.3,37832.71,12332.22,0.16391644566676486,0.06973658228080021,0.9460872366648757,0,0,1,1
37.6,7161.47,39588.64,12203.48,0.0698113496953902,0.06900857973115138,0.0,0,0,0,0
34.1,4786.39,11906.51,6737.74,0.1043805862325624,0.03810076043864274,0.0,0,0,0,0
39.0,2515.17,8939.5,3635.01,0.1982638792635743,0.02055535612862336,0.0,0,0,0,0
38.8,1975.98,5315.96,2862.51,0.25209216608425056,0.01618700154105371,0.0,0,0,0,0
36.7,3661.4,73895.26,4798.93,0.13636487443482048,0.027137123470453862,0.0,0,0,0,0
41.7,2262.51,4553.52,4096.69,0.2203070613550655,0.02316607709430511,0.9626573069370307,0,0,1,1
40.5,15145.49,30011.69,27267.04,0.03303423379910514,0.15419041977144995,0.6896020313326277,0,0,1,0
51.3,2610.5,9887.82,4755.96,0.19105132608280861,0.026894135513654032,0.9552816449894396,0,0,1,1
41.0,2535.21,6561.85,3555.93,0.19670282609293535,0.020108172334726906,0.9568774195462778,0,0,1,1
40.1,5457.8,52360.43,4723.98,0.0915633344306668,0.026713294115970565,0.8949330077775199,0,0,1,1
42.5,2543.27,10035.38,3370.69,0.19608188714863684,0.019060672006181403,0.9567065875243875,0,0,1,0
47.4,10731.18,9140.42,17598.92,0.046610335177326885,0.09951886461912131,0.7831635080758401,0,0,0,1
47.6,5739.97,18692.07,9963.28,0.08707001949575388,0.05634063416859666,0.8889524033585661,1,0,1,1
50.5,1847.88,17064.98,2072.96,0.26947380885740735,0.011722232137020552,0.971445406346007,0,0,1,1
40.6,5929.8,1446.17,9582.32,0.08428734974241556,0.05418637091464127,0.8849289489273721,0,0,1,1
41.3,9586.17,32984.41,14305.11,0.05217185606340863,0.08089293578535721,0.8074320407538228,0,0,1,1
34.6,738.67,21179.48,801.82,0.6687191953731284,0.004534154142919217,0.0,0,0,0,0
45.4,2112.19,18289.99,3793.59,0.23591195887267397,0.02145209874415319,0.9658433453403235,0,0,1,1
41.5,2239.69,10820.39,3784.32,0.22254177242197812,0.021399678489102354,0.9631409777483874,0,0,1,1
39.9,5564.5,25068.13,17821.15,0.0898107453583281,0.10077553703335512,0.0,0,0,0,0
33.6,7596.34,64688.72,6222.1,0.06582009218625515,0.035184904957044794,0.0,0,0,0,0
39.4,5572.93,41656.73,15051.89,0.08967513474107681,0.08511584819817955,0.0,0,0,0,0
41.9,8222.77,152.06,32067.4,0.06081185311869516,0.18133562964586528,0.8363293582035932,0,0,1,1
33.3,2299.19,43882.05,2405.56,0.21680762518458851,0.013603027911552157,0.0,1,0,0,0
39.0,2427.59,8220.79,2289.26,0.20538728826422817,0.012945371421540055,0.0,0,0,0,0
43.4,3581.93,3133.89,9250.85,0.13938189218609495,0.052311965095687606,0.9346921473436787,0,0,1,1
39.4,4235.780000000001,80214.97,3051.29,0.11791708472883661,0.017254519960524777,0.0,1,0,0,1
42.5,20460.71,232.3,46414.23,0.024456894753528333,0.262464484853091,0.5769457311599939,0,1,0,0
40.9,2519.88,285.45,5460.89,0.1978947618068841,0.030880393376975034,0.9572023395085083,0,0,1,1
41.3,24947.12,20571.65,61950.33,0.020060407611134617,0.3503184572905548,0.4818560920373415,0,0,1,0
47.8,1153.1599999999999,15057.41,2315.89,0.4304222978781939,0.013095959489717373,0.9861700244908687,0,0,1,1
41.4,15631.69,39280.42,8668.6,0.032007410963904796,0.049019441524668285,0.6792970029153778,0,0,1,1
47.1,16338.5,14682.64,18707.09,0.030623604612043918,0.10578537530301395,0.6643161367376806,0,0,0,0
39.0,2856.67,53485.06,8428.0,0.1746451457614584,0.04765888992108348,0.0,0,0,0,0
39.3,4123.530000000001,26853.33,7853.49,0.12111923706855882,0.04441013471835903,0.0,0,0,0,0
39.0,6433.17,17404.34,10973.51,0.0777024352919448,0.062053311003548745,0.0,0,0,0,0
45.8,5578.58,3305.87,8916.26,0.08958447405244266,0.0504199162135453,0.8923730708539588,1,0,1,1
42.3,3877.41,8738.95,3134.63,0.12878754749306093,0.017725793321467242,0.9284294369431666,0,0,1,1
44.3,6652.23,19590.53,19366.16,0.07514751066834979,0.10951230275677386,0.8696170162258628,0,0,1,1
43.7,1382.85,25901.04,4486.89,0.35944286893778943,0.02537259095847298,0.9813017357677957,1,0,1,0
40.6,1275.77,9633.37,5086.81,0.3893775714163497,0.02876503533928176,0.9835713006442233,0,0,0,0
41.9,3147.92,13323.94,4992.55,0.15853789836347976,0.028232011257179085,0.9438910066266293,0,0,1,1
41.2,4258.469999999999,7045.72,11373.45,0.11729027028420021,0.06431490289190163,0.9203528550248671,0,1,1,1
43.3,2769.83,8472.01,8810.66,0.18010094142447558,0.049822766382545486,0.9519046392763166,0,0,1,1
44.3,911.19,3159.34,2708.16,0.5434818007142934,0.015314178847731542,0.991298588304365,1,0,1,0
35.0,1591.3,72812.75,2531.46,0.31265222007119214,0.01431497074983697,0.0,0,0,0,0
43.0,3383.21,100870.01,6693.63,0.147544655355843,0.037851325977985524,0.9389040256799104,0,0,1,1
43.5,1437.52,74641.15,1718.62,0.34586741461257875,0.009718500402963038,0.9801430029344533,0,0,1,1
37.9,3307.5,38861.43,3139.18,0.1509118311981914,0.017751522788617326,0.0,0,0,0,0
45.6,737.39,21512.58,1504.92,0.6698644616599098,0.00851006367110073,0.9949822862453729,1,0,1,0
47.7,1335.8899999999999,3617.49,4411.95,0.3719843375015789,0.024948818152269132,0.9822970548432256,1,0,1,1
44.7,2768.08,44840.75,4792.1,0.18021439267407705,0.027098500995589008,0.9519417305962059,0,0,1,0
44.3,14123.03,15725.93,18157.98,0.035424109338195696,0.10268025273009437,0.7112731118663611,0,0,1,0
43.3,3969.55,19323.53,6774.6,0.12580568154690855,0.03830919739669817,0.926476525963394,0,0,1,1
35.2,1759.63,2027.09,3198.1,0.282912247192916,0.018084705251141087,0.0,0,0,0,0
44.3,16774.98,10391.44,28527.75,0.02982726223087546,0.16131951791008417,0.6550649257060863,0,0,0,0
36.5,5090.15,17639.58,2243.92,0.09816377949668147,0.0126889815225104,0.0,0,0,0,1
39.7,3544.86,2463.43,7273.93,0.14083536341796862,0.041132822634511956,0.0,0,0,0,0
46.6,5982.9,749.83,14196.53,0.08354052295216005,0.08027893456708107,0.8838034923067304,0,0,1,1
40.7,2553.66,37584.7,13448.22,0.1952872065718543,0.07604737026750276,0.9564863710594447,0,0,1,0
37.0,5006.69,4475.99,4541.67,0.09979687802116535,0.025682362433304132,0.0,0,0,0,0
36.0,1376.22,10153.54,3880.77,0.3611620089163336,0.02194508664440474,0.0,1,0,0,0
43.3,7688.23,7407.37,17089.83,0.06503442999234889,0.09664004826056362,0.8476589548513858,0,0,1,0
39.2,981.13,47203.16,883.04,0.5051305076024336,0.004993439268618125,0.0,0,0,0,0
41.6,3652.73,35073.6,19205.78,0.13668766193522316,0.10860538145094288,0.9331915385161564,0,0,1,1
40.2,842.04,28391.29,3411.85,0.5875897845171588,0.01929342472440065,0.9927642253159916,0,0,1,1
35.9,688.75,4101.8,1168.15,0.7164937388193202,0.006605687264038167,0.0,1,0,0,0
36.6,15703.59,8862.46,23454.06,0.031860956025962235,0.13262867391344177,0.0,0,0,0,0
35.6,1377.37,92824.99,3853.26,0.36086263938242863,0.021789522327635754,0.0,1,0,0,0
43.7,5588.55,17323.09,13909.51,0.08942494038635003,0.07865588585028593,0.8921617563057893,0,0,1,0
37.0,1858.23,31997.21,1685.52,0.26798092311974436,0.00953132559798109,0.0,0,0,0,0
39.5,4129.2,9307.04,5830.56,0.12095332431387708,0.03297081362343053,0.0,0,0,0,0
43.6,8543.630000000001,96748.44,22434.97,0.058530705677004954,0.12686589530289633,0.8295287176894863,0,1,1,1
40.8,556.77,5.91,592.22,0.8833389205497821,0.003348902205631711,0.9988105343587494,1,0,1,1
43.4,6222.87,63816.2,6565.73,0.08032415243699932,0.037128073483810566,0.8787173185731075,0,0,1,1
42.9,1739.24,16541.61,5146.06,0.2862100112048661,0.029100083895027395,0.9737480354847359,1,0,1,1
37.0,1898.79,20638.03,2439.43,0.26228657945609524,0.013794556934051811,0.0,0,0,0,0
43.8,6094.99,50147.27,7480.07,0.08200668633363854,0.0422985088671095,0.8814277402802196,0,0,1,1
39.6,2879.81,29425.52,7391.71,0.17324668403805094,0.04179884826988277,0.0,0,0,0,0
39.5,3829.58,8417.54,4752.67,0.13039186577698603,0.02687553112971474,0.0,0,0,0,0
38.9,4254.8099999999995,27269.95,8001.53,0.11739092714564073,0.04524727544734778,0.0,0,0,0,0
40.3,2041.73,18934.13,6117.29,0.2440135885326042,0.03459222244012159,0.9673367478542672,1,0,1,0
38.1,2838.31,100767.51,6559.64,0.17577089572413115,0.03709363558162507,0.0,0,0,0,0
44.7,599.21,700.93,2156.7,0.8218020058764629,0.012195767429141045,0.9979110168638335,1,0,1,1
32.0,1558.43,12123.78,1633.07,0.31920455487334465,0.00923472987226196,0.0,0,0,0,0
39.7,15413.64,35793.07,11313.8,0.0324599121867471,0.06397759240497795,0.0,0,0,0,0
43.7,2008.9,4614.42,5375.9,0.24798157412452324,0.030399789549923194,0.9680325810153908,0,0,1,1
44.8,2832.47,96439.3,4645.23,0.17613202601962377,0.02626797641529599,0.9505769819746783,0,1,1,1
42.2,1280.51,44624.13,2694.52,0.387947400640057,0.015237046994560733,0.983470836154923,0,0,1,1
43.9,16185.16,107374.36,24768.75,0.03091355688983622,0.14006301966455106,0.6675661841615825,0,0,0,0
41.6,5884.36,122548.63,9710.1,0.08493712633771945,0.054908944829462826,0.8858920515420982,0,0,1,0
42.2,4540.02,9506.7,10084.23,0.11003248337369945,0.05702458560855335,0.914385391530674,0,0,1,1
39.2,2652.55,7773.96,6078.48,0.18803402752999943,0.03437275856757327,0.0,0,0,0,1
42.6,6069.57,24215.2,20109.0,0.08234957406527106,0.11371293514749262,0.8819665181954119,0,0,1,0
45.4,1594.15,12241.45,4930.34,0.312096749057133,0.027880224410716033,0.9768232238291595,0,0,1,1
37.9,1246.81,10208.04,2627.34,0.3983497903422156,0.014857155653210665,0.0,0,0,0,0
46.0,2706.03,1537.77,5276.14,0.18433154272964583,0.029835663914122616,0.9532568828242814,0,0,1,1
43.3,4880.67,3493.72,1925.41,0.10236838715349839,0.010887862273724886,0.9071653011762187,0,1,1,1
48.3,4699.15,16483.9,5412.17,0.10631430300585032,0.030604890159491027,0.9110126248255384,0,0,1,1
34.6,913.47,3240.1,1245.0,0.5421399720618969,0.007040260791617102,0.0,1,0,0,0
39.3,2251.13,32224.45,2726.78,0.22141584075219026,0.015419471744068821,0.0,0,0,0,0
48.1,4049.62,8684.82,9185.63,0.12332435055497805,0.051943157217109875,0.9247794391156582,0,0,1,1
44.3,1624.78,107039.69,3715.7,0.3062491589082323,0.021011644195511377,0.9761740197558968,0,0,1,1
38.8,1718.96,47547.2,1567.99,0.28956713862668887,0.008866713669596545,0.0,0,0,0,1
39.4,4775.79,7717.82,14873.17,0.10461177778381417,0.08410521734783592,0.0,0,0,0,0
46.3,12453.29,10898.23,75541.66,0.04016997117133597,0.4271750899852771,0.7466633178503567,0,0,1,0
36.6,3591.29,40362.92,17960.75,0.13901962907735838,0.10156495101448744,0.0,0,0,0,0
43.6,3119.87,10412.8,11247.17,0.15995872033023736,0.06360081121899769,0.9444855274968552,0,0,1,1
52.1,3357.7,9610.17,12659.81,0.1486622917718324,0.07158904736732699,0.939444711148697,1,0,1,1
42.6,685.14,7006.23,1200.34,0.7202146330235636,0.006787716175590097,0.9960897270820683,1,0,1,1
40.7,2844.78,18951.21,5332.57,0.17537253308486117,0.03015476585506314,0.9503160710330568,1,0,1,1
44.2,3061.7,22028.07,4990.22,0.1629879219975909,0.028218835508067065,0.9457184429699762,0,0,0,0
41.2,3461.44,129169.09,8061.45,0.14421968981172079,0.04558611273781661,0.9372459377056581,0,0,0,0
44.6,5111.95,22266.47,20549.1,0.09774597565380373,0.11620162492611966,0.9022633123396463,0,0,1,0
43.5,2446.75,23972.41,5119.68,0.20378548895899054,0.028950909533836344,0.9587523327790831,0,0,1,0
46.4,13599.62,27352.3,37518.61,0.036786478975900865,0.21216128428833197,0.7223668077196574,0,1,1,1
42.4,2984.9,7321.15,3485.76,0.16716751811412733,0.019711373057821068,0.9473462220371189,1,0,1,1
44.5,1183.3,49098.0,3917.23,0.41955082544205147,0.022151261671282136,0.9855312059871749,0,0,1,0
41.9,1120.76,64614.44,1303.5,0.4427553150093742,0.007371068226403929,0.9868567437848195,1,0,1,0
39.0,622.34,13234.51,1099.08,0.7917417844830312,0.006215108297871906,0.0,1,0,0,0
44.1,2671.3,6998.42,6102.93,0.18671912878081526,0.03451101911083033,0.953992986561285,1,0,1,1
42.5,3964.02,54617.74,11877.55,0.12598074493837474,0.06716550165901342,0.9265937345342443,0,0,0,1
46.4,1402.3600000000001,2481.72,4063.6,0.3544776119402985,0.022978958837602613,0.9808882205386296,0,0,1,1
42.7,632.15,86945.53,617.76,0.7796465000389317,0.0034933265113489,0.9972128522483169,1,0,1,1
45.5,2074.62,6221.6,3290.96,0.24016367491437288,0.018609812574120657,0.9666396429907473,0,0,1,1
32.6,1767.79,73725.4,1717.97,0.2816136889058888,0.00971482476479874,0.0,0,0,0,0
43.4,4807.8,13821.92,23092.79,0.1039167254763585,0.1305857542217249,0.90870978373641,0,0,1,1
40.8,8061.63,25746.14,17161.0,0.062025885725683655,0.09704250236541452,0.8397447269390017,0,0,1,1
41.3,2764.03,20900.84,6974.61,0.1804775002433283,0.03944021953399241,0.9520275705079497,0,0,1,0
44.2,545.62,2377.01,743.4,0.901065476404737,0.004203799094367995,0.9990468590540442,0,0,1,0
43.2,559.33,19110.64,546.73,0.8793669752164824,0.0030916640824102956,0.9987562750565113,1,0,1,1
40.5,1633.72,69715.17,3798.56,0.304583505706568,0.021480203239040208,0.9759845360988622,1,0,1,1
42.6,28229.86,5200.3,50152.05,0.01772848732252922,0.2836012138427474,0.4122782866353616,0,0,1,0
36.7,2902.26,6426.94,5101.75,0.17191116177813792,0.028849518468781164,0.0,0,0,0,0
43.2,5966.5,17590.27,27931.81,0.08376976491257425,0.15794957974449678,0.8841510909616932,0,0,1,1
43.8,1958.76,35610.4,10170.09,0.25429712103049634,0.057510109135917406,0.9690953003178197,0,0,1,1
42.4,758.89,60218.05,860.4,0.6511334521192889,0.00486541396394165,0.9945265928867326,0,0,1,0
43.1,3182.81,9357.09,9338.06,0.15680544723926573,0.0528051226407775,0.943151511683236,0,0,1,1
41.3,975.72,99937.67,1075.12,0.5079028527370856,0.006079618620307934,0.9899308723772463,0,0,1,1
44.8,3070.96,23739.61,6506.08,0.16249805255504776,0.036790762996886904,0.9455221769001618,1,0,1,1
39.9,547.6,32534.98,404.95,0.8978658536585366,0.002289922576357707,0.0,1,0,0,0
