customer_id,region,income,age
2963,2,940,30
2964,30,3422,29
2965,15,1922,25
2966,19,5900,29
2967,25,741,31
2968,49,696,25
2969,0,3346,32
2970,41,510,25
2971,8,1531,35
2972,8,1060,28
2973,16,2267,30
2974,36,1646,32
2975,9,1123,30
2976,15,2975,21
2977,44,9258,28
2978,17,1529,28
2979,18,903,30
2980,16,792,26
2981,13,2110,29
2982,12,4114,29
2983,24,533,30
2984,22,1488,26
2985,10,1393,34
2986,16,1556,25
2987,41,4535,30
2988,8,5738,27
2989,10,2962,24
2990,31,1087,30
2991,8,9749,30
2992,45,634,31
2993,16,5134,26
2994,43,721,30
2995,45,1007,23
2996,49,3616,29
2997,38,1168,28
2998,44,2523,34
2999,9,6745,22
3000,23,1007,24
3001,21,5047,30
3002,7,3142,36
3003,46,844,28
3004,9,2896,22
3005,21,2316,29
3006,47,3992,24
3007,45,2175,29
3008,44,1767,26
3009,11,4005,27
3010,24,1031,24
3011,21,1133,25
3012,11,3566,25
3013,46,571,23
3014,7,3054,27
3015,46,3211,22
3016,4,889,26
3017,5,2187,24
3018,40,4088,29
3019,4,734,26
3020,0,1318,32
3021,9,4517,26
3022,17,8376,27
3023,14,1318,25
3024,13,1444,25
3025,11,2234,25
3026,0,2955,31
3027,41,3255,23
3028,33,904,33
3029,40,2514,28
3030,30,1362,27
3031,26,731,23
3032,18,913,32
3033,14,2508,28
3034,37,1364,25
3035,42,3167,31
3036,49,729,30
3037,32,2561,27
3038,30,1281,33
3039,6,5303,26
3040,44,2042,37
3041,26,1092,30
3042,45,3866,23
3043,38,1055,23
3044,2,3440,34
3045,35,1166,26
3046,35,1593,28
3047,42,1832,25
3048,46,1907,29
3049,23,559,25
3050,12,1579,23
3051,7,2576,27
3052,2,2526,25
3053,32,1116,29
3054,15,1500,23
3055,28,1100,29
3056,1,1479,25
3057,16,714,33
3058,10,633,29
3059,11,666,32
3060,1,5672,25
3061,3,1706,20
3062,16,550,34
3063,32,4211,29
3064,33,2203,29
3065,17,4951,26
3066,30,911,26
3067,34,832,23
3068,14,2493,27
3069,43,1757,28
3070,47,3107,26
3071,38,811,26
3072,20,647,31
3073,2,1206,31
3074,28,2585,27
3075,14,2099,25
3076,22,1137,28
3077,20,2733,26
3078,4,4862,35
3079,11,1223,31
3080,40,6153,25
3081,30,544,27
3082,34,652,32
3083,30,2603,24
3084,44,539,24
3085,9,6742,28
3086,2,1048,34
3087,34,1815,28
3088,48,1653,26
3089,23,2195,27
3090,40,4838,30
3091,5,566,28
3092,0,1361,27
3093,9,5085,25
3094,49,1424,26
3095,48,4199,34
3096,0,4976,33
3097,34,2807,26
3098,26,6446,33
3099,48,4950,28
3100,4,1869,23
3101,35,1079,33
3102,34,8148,31
3103,22,1421,31
3104,14,2767,23
3105,33,2699,30
3106,26,1955,33
3107,0,517,24
3108,27,6104,34
3109,14,2064,31
3110,36,2859,25
3111,10,2301,32
3112,11,586,26
3113,33,2223,25
3114,17,976,23
3115,38,1571,29
3116,29,676,27
3117,27,3360,26
3118,35,861,28
3119,14,4732,28
3120,47,810,28
3121,43,2105,26
3122,34,1572,28
3123,35,948,24
3124,10,674,33
3125,26,1695,27
3126,48,3688,30
3127,25,6235,30
3128,43,965,27
3129,14,1908,28
3130,30,9789,29
3131,22,888,26
3132,48,2314,33
3133,18,1268,30
3134,36,3101,29
3135,41,5482,28
3136,31,571,28
3137,13,897,30
3138,34,839,36
3139,43,14729,33
3140,25,2377,27
3141,15,2990,25
3142,45,3325,29
3143,21,8151,26
3144,45,1483,29
3145,3,953,29
3146,42,1687,34
3147,0,940,29
3148,13,872,24
3149,6,2177,23
3150,38,2954,33
3151,3,1144,26
3152,37,4000,31
3153,31,2725,30
3154,25,3744,28
3155,24,1558,22
3156,4,3318,29
3157,42,8260,26
3158,9,4064,31
3159,17,8654,25
3160,24,671,29
3161,27,957,33
3162,42,1851,32
3163,20,1014,24
3164,46,892,27
3165,36,2687,25
3166,28,2580,35
3167,30,2800,30
3168,47,903,29
3169,16,2665,29
3170,1,1922,23
3171,20,12275,26
3172,35,1108,28
3173,18,2404,27
3174,10,1331,26
3175,41,668,27
3176,4,2434,36
3177,3,815,25
3178,7,2174,27
3179,25,514,32
3180,11,542,27
3181,30,603,39
3182,41,901,27
3183,37,3394,25
3184,31,2191,26
3185,3,1917,32
3186,46,2370,24
3187,19,2112,27
3188,45,4961,26
3189,17,2854,25
3190,43,2316,34
3191,3,3397,30
3192,19,1108,29
3193,21,916,30
3194,41,4196,25
3195,12,1258,23
3196,20,743,29
3197,22,2786,27
3198,25,2497,30
3199,27,2666,28
3200,4,4376,31
3201,23,4494,26
3202,30,1958,31
3203,9,1100,34
3204,45,944,27
3205,19,1008,25
3206,25,3016,32
3207,35,1279,30
3208,29,1584,28
3209,33,1246,30
3210,13,2210,28
3211,37,564,28
3212,23,1474,27
3213,9,741,28
3214,23,1123,26
3215,34,1066,23
3216,27,5029,23
3217,15,5534,30
3218,13,519,26
3219,25,4836,26
3220,40,728,32
3221,32,1116,32
3222,13,1021,26
3223,6,6856,33
3224,7,593,30
3225,9,5480,21
3226,12,1212,25
3227,9,4600,30
3228,11,884,26
3229,37,532,28
3230,40,2199,24
3231,24,1268,27
3232,38,1813,20
3233,3,749,28
3234,6,585,30
3235,44,1243,32
3236,45,1898,30
3237,19,4545,28
3238,15,2488,27
3239,3,953,35
3240,6,1085,31
3241,18,653,27
3242,25,945,26
3243,1,21289,27
3244,43,1431,33
3245,40,711,29
3246,24,852,25
3247,21,1383,30
3248,37,1184,28
3249,30,2528,22
3250,23,2109,26
3251,1,1353,31
3252,29,1386,20
3253,12,2641,28
3254,13,3724,28
3255,1,659,27
3256,28,2737,25
3257,34,4507,26
3258,15,1445,28
3259,4,4207,31
3260,37,6672,33
3261,4,1884,30
3262,9,512,28
3263,6,1948,27
3264,40,3245,26
3265,35,1136,31
3266,0,1639,31
3267,32,1274,31
3268,37,3419,30
3269,31,1870,26
3270,46,4211,30
3271,45,3283,28
3272,46,821,36
3273,47,543,23
3274,48,799,27
3275,17,2787,26
3276,19,1000,23
3277,5,4847,27
3278,26,813,26
3279,4,1511,32
3280,21,2212,27
3281,49,4518,31
3282,36,1053,28
3283,16,1914,22
3284,11,5837,30
3285,7,2272,28
3286,49,2353,25
3287,5,552,31
3288,18,574,34
3289,20,857,32
3290,10,2038,28
3291,28,960,30
3292,5,2020,34
3293,21,1981,25
3294,0,2996,30
3295,19,2195,24
3296,17,893,30
3297,42,5868,31
3298,41,935,29
3299,45,3181,28
3300,12,7011,30
3301,21,1057,29
3302,30,4726,34
3303,5,2536,28
3304,32,1139,25
3305,18,3520,29
3306,22,1855,27
3307,16,3688,30
3308,23,2304,30
3309,1,2369,26
3310,34,1506,25
3311,9,1261,23
3312,42,1880,26
3313,38,1576,25
3314,21,603,24
3315,30,1669,31
3316,39,5433,25
3317,48,2335,27
3318,3,4259,32
3319,31,1154,34
3320,31,2185,27
3321,3,1523,36
3322,45,6640,32
3323,35,6509,24
3324,48,2661,28
3325,33,2307,25
3326,10,2102,32
3327,6,1028,26
3328,5,1210,24
3329,28,2030,28
3330,25,5633,29
3331,38,2186,35
3332,10,996,29
3333,35,2188,26
3334,19,994,30
3335,5,4354,29
3336,41,2547,30
3337,41,632,31
3338,32,5966,25
3339,45,918,31
3340,35,10265,34
3341,38,1418,26
3342,42,1467,23
3343,15,4914,29
3344,32,5341,30
3345,19,2608,27
3346,44,1568,33
3347,12,2532,26
3348,21,5814,28
3349,25,2300,30
3350,1,1310,31
3351,3,1320,26
3352,30,3154,29
3353,33,1382,33
3354,39,3521,29
3355,3,1573,33
3356,44,849,23
3357,9,1050,34
3358,43,2523,25
3359,12,1414,28
3360,12,3054,27
3361,35,675,29
3362,15,2370,30
3363,46,4186,23
3364,40,2153,29
3365,42,812,29
3366,24,1361,28
3367,28,1240,29
3368,38,1719,27
3369,20,1421,25
3370,43,3300,32
3371,34,3664,22
3372,13,2827,27
3373,33,4051,28
3374,23,929,36
3375,12,3692,27
3376,45,695,25
3377,13,2368,26
3378,2,1343,27
3379,25,1615,34
3380,39,2252,28
3381,39,4818,24
3382,15,7019,29
3383,37,524,27
3384,30,6968,26
3385,13,5192,32
3386,21,6150,36
3387,14,3388,29
3388,2,3911,30
3389,11,2801,32
3390,41,1245,30
3391,1,522,25
3392,35,681,33
3393,45,842,31
3394,41,1753,29
3395,36,889,28
3396,0,6792,31
3397,35,3233,29
3398,47,587,28
3399,30,1103,27
3400,9,4821,27
3401,17,1615,30
3402,13,2160,26
3403,38,3063,27
3404,18,7179,28
3405,15,1393,25
3406,29,645,26
3407,21,1937,26
3408,44,1019,23
3409,13,594,25
3410,1,1029,28
3411,13,810,26
3412,27,542,31
3413,39,883,27
3414,23,2675,28
3415,5,1821,26
3416,14,5091,30
3417,14,1149,32
3418,23,565,24
3419,9,1336,28
3420,40,11429,26
3421,13,2546,28
3422,39,2922,33
3423,35,4300,27
3424,20,3684,37
3425,45,892,30
3426,47,2784,25
3427,37,2981,23
3428,18,757,25
3429,10,808,29
3430,2,2577,28
3431,20,2742,29
3432,27,1612,26
3433,1,659,30
3434,27,1489,29
3435,11,7146,29
3436,41,642,30
3437,47,1078,28
3438,49,2889,29
3439,11,633,28
3440,1,6898,24
3441,21,1721,26
3442,19,552,26
3443,27,1058,26
3444,19,1868,33
3445,38,2414,30
3446,16,4822,29
3447,34,2144,24
3448,24,961,29
3449,8,3250,24
3450,33,2952,24
3451,7,4941,33
3452,39,6587,34
3453,12,2503,28
3454,0,2230,27
3455,8,2740,29
3456,49,2115,23
3457,42,2046,27
3458,43,2306,28
3459,28,2103,25
3460,22,685,32
3461,6,696,23
3462,17,942,30
3463,40,577,33
3464,38,1661,29
3465,44,656,23
3466,34,1900,32
3467,6,1914,21
3468,45,3269,29
3469,38,1492,26
3470,37,4176,28
3471,45,3341,35
3472,49,3353,31
3473,49,1974,26
3474,12,827,28
3475,30,1003,27
3476,46,1713,26
3477,14,5909,23
3478,15,1245,28
3479,43,658,26
3480,7,3383,28
3481,24,622,29
3482,8,3296,28
3483,46,5222,27
3484,11,2822,30
3485,5,3287,25
3486,36,766,28
3487,35,1477,29
3488,29,816,32
3489,31,693,23
3490,18,3718,29
3491,5,7654,26
3492,14,2455,25
3493,41,1285,31
3494,1,5592,32
3495,10,560,29
3496,17,1728,21
3497,40,1962,27
3498,14,4864,31
3499,16,6058,26
3500,10,2207,29
3501,48,1814,28
3502,13,8378,32
3503,7,978,26
3504,12,991,30
3505,45,1353,29
3506,7,1432,26
3507,22,1180,34
3508,31,2706,28
3509,8,1724,26
3510,34,1598,32
3511,18,1225,34
3512,13,673,26
3513,10,621,24
3514,15,1552,31
3515,12,3503,33
3516,39,1862,23
3517,45,861,27
3518,21,1909,32
3519,27,3642,28
3520,27,970,28
3521,47,3249,30
3522,17,851,29
3523,17,643,27
3524,27,4918,30
3525,21,5610,33
3526,0,2095,29
3527,17,816,31
3528,24,1531,28
3529,32,4524,28
3530,36,1730,25
3531,32,1700,25
3532,14,3776,30
3533,2,847,26
3534,29,2558,27
3535,45,2215,33
3536,25,539,23
3537,20,4880,30
3538,38,3003,28
3539,1,2286,30
3540,42,3664,27
3541,18,2063,32
3542,46,3225,30
3543,39,2028,29
3544,24,2187,29
3545,40,631,26
3546,26,5083,24
3547,31,653,29
3548,2,1308,29
3549,12,1149,22
3550,17,608,26
3551,21,4848,32
3552,47,2583,26
3553,24,3200,34
3554,27,2795,30
3555,16,1786,36
3556,19,6626,26
3557,11,1059,28
3558,38,639,30
3559,31,2341,23
3560,30,3314,37
3561,23,1636,29
3562,12,3291,28
3563,35,3877,27
3564,0,1902,27
3565,38,3416,29
3566,32,1968,34
3567,47,1572,28
3568,37,2149,27
3569,18,1312,26
3570,17,6322,28
3571,13,2681,31
3572,27,1819,29
3573,32,6308,31
3574,43,830,28
3575,26,644,30
3576,20,1912,24
3577,2,1465,30
3578,9,1286,27
3579,6,2301,28
3580,37,3031,26
3581,22,921,26
3582,38,1345,26
3583,26,1969,21
3584,35,510,32
3585,23,621,33
3586,41,817,28
3587,4,8519,24
3588,44,2992,30
3589,21,4434,24
3590,39,1857,25
3591,14,1041,25
3592,0,576,33
3593,5,3118,24
3594,23,2623,27
3595,1,3380,32
3596,32,2082,31
3597,33,2399,29
3598,48,2465,25
3599,29,1092,26
3600,44,2122,31
3601,18,2398,27
3602,16,1430,25
3603,13,531,31
3604,43,520,38
3605,37,1462,31
3606,7,5176,30
3607,17,840,28
3608,29,1514,25
3609,49,1180,26
3610,12,3125,25
3611,27,977,32
3612,24,4750,24
3613,1,5588,29
3614,44,575,25
3615,0,3188,28
3616,3,1518,32
3617,43,3069,29
3618,2,933,27
3619,23,1324,26
3620,17,3300,24
3621,49,514,25
3622,37,629,26
3623,3,1308,29
3624,34,678,30
3625,42,3567,32
3626,25,747,24
3627,20,2331,22
3628,21,986,26
3629,31,1958,30
3630,26,2579,27
3631,0,3016,27
3632,15,1904,29
3633,2,8307,30
3634,23,1932,23
3635,41,899,27
3636,4,5345,31
3637,5,1950,26
3638,30,535,30
3639,6,1690,27
3640,25,1335,32
3641,41,1446,28
3642,33,3370,34
3643,21,3160,33
3644,25,2888,33
3645,29,681,25
3646,18,789,25
3647,44,3517,30
3648,22,896,23
3649,46,5109,25
3650,35,2079,29
3651,37,951,34
3652,45,1138,30
3653,0,5058,25
3654,48,993,32
3655,26,6770,35
3656,7,4473,24
3657,27,2009,27
3658,14,1574,27
3659,35,9661,31
3660,15,634,33
3661,29,3829,33
3662,12,1667,26
3663,13,3672,30
3664,46,3030,28
3665,5,1279,22
3666,35,2727,32
3667,21,1071,29
3668,45,931,27
3669,35,3422,30
3670,14,1380,24
3671,10,5224,36
3672,47,1523,24
3673,35,658,27
3674,10,2468,23
3675,5,524,30
3676,16,503,25
3677,0,7083,24
3678,31,2827,25
3679,23,2548,32
3680,41,658,31
3681,8,2471,28
3682,8,2214,24
3683,9,2698,26
3684,48,1730,30
3685,38,1103,25
3686,10,964,24
3687,28,3476,27
3688,10,612,30
3689,2,530,32
3690,22,4047,30
3691,28,2705,24
3692,30,798,29
3693,44,2118,29
3694,27,4598,25
3695,35,9108,22
3696,36,587,28
3697,13,1114,28
3698,6,4773,31
3699,29,2226,25
3700,18,1702,27
3701,13,878,24
3702,20,1114,26
3703,24,4572,31
3704,32,1489,30
3705,12,3077,29
3706,27,2628,28
3707,39,646,30
3708,31,757,29
3709,38,7295,27
3710,34,904,25
3711,28,651,25
3712,42,1592,28
3713,23,3871,29
3714,4,7594,28
3715,13,1822,29
3716,28,1079,28
3717,28,4026,26
3718,6,706,27
3719,10,516,30
3720,12,617,24
3721,23,3669,31
3722,43,1242,26
3723,36,1048,32
3724,48,2397,34
3725,1,536,30
3726,43,3947,25
3727,12,2256,23
3728,17,3795,30
3729,12,1905,30
3730,16,1238,29
3731,14,1791,28
3732,42,4932,32
3733,6,710,26
3734,21,2071,29
3735,11,552,29
3736,33,1690,36
3737,22,5887,27
3738,1,640,27
3739,37,597,29
3740,7,2368,26
3741,21,4312,30
3742,41,3769,27
3743,7,1463,26
3744,4,560,31
3745,10,1207,29
3746,32,1090,30
3747,15,1402,28
3748,44,3741,30
3749,26,6286,32
3750,16,1563,26
3751,4,3009,24
3752,29,868,25
3753,10,7027,21
3754,2,769,28
3755,18,6503,29
3756,28,2869,29
3757,3,1009,30
3758,1,3116,30
3759,19,4979,25
3760,6,554,36
3761,5,1494,30
3762,41,1291,25
3763,32,5985,27
3764,12,1152,30
3765,22,3040,32
3766,32,6009,22
3767,10,6245,29
3768,47,1391,32
3769,9,917,26
3770,26,3350,26
3771,48,3044,23
3772,38,4517,28
3773,45,2271,26
3774,34,7447,27
3775,16,2047,30
3776,47,1825,28
3777,30,1476,30
3778,19,2207,31
3779,5,6105,25
3780,39,3324,32
3781,21,5757,28
3782,1,3783,30
3783,7,604,24
3784,12,725,33
3785,48,2695,24
3786,27,1223,27
3787,17,2060,29
3788,9,1395,27
3789,26,2374,26
3790,42,1660,33
3791,42,2635,27
3792,35,2551,25
3793,37,732,23
3794,12,3978,26
3795,21,4958,32
3796,19,602,33
3797,33,2230,23
3798,5,1626,28
3799,3,2279,30
3800,6,2649,25
3801,9,807,28
3802,10,2806,29
3803,40,779,27
3804,49,1000,32
3805,33,3746,27
3806,42,2968,29
3807,8,2489,31
3808,11,6986,28
3809,31,3060,29
3810,16,1776,36
3811,30,756,30
3812,28,4341,35
3813,21,1747,26
3814,41,2684,28
3815,17,2343,23
3816,2,632,32
3817,19,562,23
3818,31,3226,32
3819,1,1867,26
3820,22,877,34
3821,35,2537,30
3822,9,915,32
3823,45,1725,31
3824,8,704,27
3825,32,1279,25
3826,38,1265,30
3827,22,3161,30
3828,37,4235,23
3829,39,4585,31
3830,8,1208,28
3831,43,1389,34
3832,3,3552,29
3833,0,1920,36
3834,21,4148,27
3835,20,2749,29
3836,12,6658,31
3837,35,6067,28
3838,35,810,25
3839,2,2928,28
3840,8,1448,26
3841,4,579,28
3842,46,1752,29
3843,38,3177,31
3844,49,3079,29
3845,38,2237,32
3846,10,1817,27
3847,17,1570,25
3848,14,8978,21
3849,34,1572,32
3850,48,1863,27
3851,49,1023,28
3852,47,3497,26
3853,13,5775,24
3854,12,1810,27
3855,45,2432,32
3856,26,1533,31
3857,12,3285,25
3858,49,7424,29
3859,7,889,32
3860,29,504,27
3861,44,6949,26
3862,47,5466,34
3863,42,4654,32
3864,5,1352,24
3865,24,2931,33
3866,29,1743,24
3867,49,1471,30
3868,35,603,26
3869,16,771,27
3870,43,1279,27
3871,8,1158,33
3872,32,989,27
3873,48,823,28
3874,40,1268,31
3875,5,1616,28
3876,31,588,34
3877,19,3537,24
3878,36,1283,30
3879,24,1124,27
3880,19,727,25
3881,42,827,26
3882,24,4439,25
3883,9,1841,29
3884,17,2135,30
3885,10,903,26
3886,20,4846,28
3887,27,1366,30
3888,26,519,29
3889,11,1347,23
3890,48,4850,26
3891,33,3789,27
3892,25,7310,23
3893,34,2249,22
3894,8,4946,28
3895,11,2530,36
3896,11,2603,29
3897,23,927,27
3898,28,2451,30
3899,37,7465,26
3900,10,1410,27
3901,42,2550,25
3902,35,9179,26
3903,19,8294,26
3904,25,4923,29
3905,27,3151,36
3906,21,6720,27
3907,3,2652,27
3908,38,4570,29
3909,17,2223,28
3910,13,2749,23
3911,39,887,31
3912,2,3249,28
3913,5,1172,25
3914,11,1405,27
3915,18,1468,26
3916,29,3401,26
3917,44,967,33
3918,5,912,24
3919,30,1007,24
3920,33,1770,26
3921,31,1966,24
3922,43,1089,28
3923,40,2700,26
3924,9,1786,22
3925,40,1202,28
3926,37,1893,25
3927,38,2284,26
3928,13,1417,31
3929,24,7250,26
3930,6,3121,25
3931,3,3148,30
3932,35,3422,28
3933,6,3372,33
3934,35,810,33
3935,48,1900,29
3936,21,3848,27
3937,38,1338,23
3938,43,1191,23
3939,34,3121,31
3940,48,1263,27
3941,33,8061,31
3942,46,2909,29
3943,41,4403,35
3944,31,761,27
3945,47,2263,26
3946,1,3083,29
3947,32,3963,29
3948,39,838,26
3949,9,5036,31
3950,39,3957,24
3951,19,5532,31
3952,36,1627,32
3953,19,574,29
3954,21,1242,23
3955,30,539,34
3956,13,1770,22
3957,44,2916,27
3958,26,4836,32
3959,41,1262,25
3960,1,2295,29
3961,48,1609,23
3962,2,2699,29
3963,1,2013,26
3964,29,789,31
3965,18,2867,33
3966,21,1230,26
3967,17,2440,26
3968,39,1103,30
3969,25,4863,29
3970,7,3176,26
3971,31,1712,25
3972,2,5307,27
3973,13,1401,30
3974,7,1543,25
3975,16,3780,23
3976,42,1392,23
3977,34,2287,28
3978,19,1605,35
3979,47,858,32
3980,16,3935,30
3981,16,2557,25
3982,45,1675,31
3983,26,914,26
3984,10,1670,25
3985,39,2309,27
3986,39,862,29
3987,42,1984,23
3988,35,1617,23
3989,41,2962,29
3990,15,3761,32
3991,47,3257,30
3992,13,12517,32
3993,36,3506,27
3994,6,663,30
3995,41,1658,30
3996,25,1152,29
3997,2,4203,25
3998,15,540,25
3999,18,678,25
4000,33,906,33
4001,47,983,31
4002,46,2784,28
4003,36,968,33
4004,14,1468,25
4005,19,2381,31
4006,27,3515,28
4007,30,1353,30
4008,42,2528,27
4009,49,2675,21
4010,23,1968,26
4011,0,964,27
4012,29,607,24
4013,35,1851,34
4014,43,4217,26
4015,17,1923,27
4016,46,884,29
4017,28,5716,28
4018,42,521,28
4019,33,9124,26
4020,35,5797,29
4021,34,589,28
4022,47,3218,29
4023,2,4448,29
4024,27,557,27
4025,4,5864,23
4026,4,1290,31
4027,32,3242,34
4028,38,1085,24
4029,0,3876,28
4030,23,908,30
4031,3,2771,27
4032,34,570,28
4033,26,1685,23
4034,36,1091,31
4035,23,776,33
4036,5,4114,27
4037,29,1414,30
4038,44,842,23
4039,34,2474,28
4040,34,1312,25
4041,44,990,36
4042,15,2634,24
4043,3,1355,27
4044,39,708,23
4045,5,1929,28
4046,1,3898,28
4047,28,1569,29
4048,13,2571,25
4049,40,669,32
4050,18,535,25
4051,25,1779,23
4052,12,1167,35
4053,2,2480,25
4054,33,912,27
4055,6,976,26
4056,43,2503,29
4057,37,1085,31
4058,46,696,23
4059,40,1226,30
4060,2,1539,23
4061,38,665,32
4062,14,11319,37
4063,32,4000,22
4064,40,884,24
4065,27,3687,25
4066,37,3281,36
4067,40,6102,28
4068,39,4260,27
4069,24,558,30
4070,40,957,31
4071,45,823,29
4072,40,3638,25
4073,44,3940,26
4074,14,4342,24
4075,4,532,27
4076,0,1015,26
4077,34,3469,24
4078,45,2570,23
4079,6,2869,25
4080,22,1373,29
4081,4,5870,30
4082,1,1037,29
4083,30,1302,28
4084,39,13983,29
4085,27,710,23
4086,45,6442,28
4087,8,2413,24
4088,9,4817,27
4089,33,506,30
4090,21,5130,32
4091,42,4364,33
4092,19,502,32
4093,34,4740,28
4094,13,1708,29
4095,0,1035,29
4096,12,3891,23
4097,32,4717,27
4098,38,1948,26
4099,24,695,29
4100,20,2108,30
4101,31,3064,25
4102,38,1307,38
4103,20,4088,27
4104,9,922,29
4105,10,3378,28
4106,37,4437,26
4107,29,6189,25
4108,3,2010,29
4109,28,3174,31
4110,32,955,31
4111,0,10946,29
4112,14,1489,29
4113,3,1169,28
4114,20,1670,25
4115,31,2573,32
4116,29,9223,30
4117,38,1517,32
4118,28,2139,25
4119,28,978,29
4120,46,3288,32
4121,41,1412,29
4122,42,2282,34
4123,3,2205,25
4124,24,4339,25
4125,18,2044,29
4126,35,686,27
4127,0,4143,26
4128,36,3369,27
4129,49,3842,30
4130,8,4048,28
4131,29,1521,30
4132,19,509,28
4133,7,5522,29
4134,11,1839,30
4135,41,2154,27
4136,21,1865,33
4137,4,1244,33
4138,6,2448,24
4139,13,1813,28
4140,8,983,25
4141,21,2305,33
4142,9,1486,30
4143,46,2472,29
4144,6,3261,24
4145,10,8939,31
4146,4,576,29
4147,28,3326,35
4148,31,2614,23
4149,8,902,23
4150,9,3748,29
4151,41,1469,28
4152,3,656,29
4153,19,1734,25
4154,14,920,29
4155,22,2604,30
4156,27,741,29
4157,20,952,27
4158,14,592,29
4159,34,2003,27
4160,5,758,28
4161,25,1016,30
4162,13,1600,24
4163,22,677,27
4164,41,641,27
4165,13,1321,27
4166,33,990,23
4167,31,7469,35
4168,3,2876,33
4169,25,8479,26
4170,43,1700,29
4171,6,544,33
4172,42,3215,28
4173,11,5914,27
4174,49,3993,27
4175,33,1159,23
4176,15,3118,25
4177,14,10330,24
4178,25,3048,28
4179,17,1402,25
4180,14,1084,27
4181,29,1577,32
4182,12,6792,24
4183,41,1026,28
4184,35,1765,25
4185,41,1586,30
4186,47,3729,30
4187,8,4658,29
4188,41,4102,31
4189,2,1322,29
4190,35,1213,26
4191,7,4917,23
4192,6,1578,34
4193,30,2629,28
4194,46,734,33
4195,26,698,28
4196,49,1924,25
4197,20,3315,32
4198,16,515,24
4199,25,1223,29
4200,5,1209,31
4201,15,1559,30
4202,22,1085,28
4203,10,1777,31
4204,37,2230,23
4205,1,1638,28
4206,48,8910,30
4207,20,2412,33
4208,48,512,24
4209,25,1126,28
4210,36,1333,26
4211,42,2309,29
4212,13,4996,32
4213,3,1433,27
4214,2,6191,25
4215,26,5669,22
4216,8,1881,28
4217,11,5919,28
4218,43,1407,22
4219,28,4658,28
4220,5,1862,31
4221,34,4562,26
4222,47,1328,26
4223,26,991,27
4224,38,4199,27
4225,32,2489,34
4226,41,1726,26
4227,39,3661,24
4228,27,1693,30
4229,28,1268,29
4230,44,619,31
4231,23,1175,25
4232,25,1709,28
4233,3,6448,26
4234,15,3377,26
4235,26,2991,32
4236,30,3087,33
4237,1,2504,28
4238,11,1428,26
4239,4,993,23
4240,3,2948,28
4241,3,700,33
4242,11,2365,26
4243,46,943,28
4244,20,1801,30
4245,4,961,32
4246,6,1379,31
4247,29,934,24
4248,10,947,25
4249,40,3367,29
4250,20,2054,29
4251,43,1542,25
4252,21,2826,33
4253,19,1460,26
4254,44,1926,27
4255,13,1738,29
4256,31,3287,30
4257,28,1743,29
4258,29,888,22
4259,41,792,24
4260,33,3826,28
4261,1,3366,34
4262,36,948,28
4263,5,1106,26
4264,34,2189,27
4265,49,9525,25
4266,9,4370,28
4267,8,3188,27
4268,8,3352,27
4269,14,4062,27
4270,16,8077,29
4271,22,2529,32
4272,43,975,27
4273,19,2205,23
4274,6,3657,31
4275,28,721,27
4276,45,4857,31
4277,34,571,27
4278,10,696,31
4279,4,957,26
4280,41,4709,30
4281,27,960,29
4282,5,4690,25
4283,44,2385,27
4284,47,2449,30
4285,7,3649,29
4286,47,2252,26
4287,21,1776,28
4288,17,1933,29
4289,25,873,30
4290,6,1485,29
4291,38,961,30
4292,33,2197,27
4293,11,1284,32
4294,49,3378,28
4295,46,7210,25
4296,24,607,24
4297,45,1916,27
4298,29,2139,26
4299,24,2607,29
4300,9,10655,29
4301,20,1634,32
4302,33,3306,29
4303,20,1826,29
4304,44,3022,27
4305,46,1706,31
4306,10,534,24
4307,5,2058,33
4308,5,1125,28
4309,6,2198,23
4310,18,2938,28
4311,6,2352,30
4312,25,1487,29
4313,36,1126,28
4314,41,1278,29
4315,12,2185,26
4316,23,2039,28
4317,39,574,27
4318,4,1736,25
4319,40,1359,28
4320,24,764,26
4321,8,641,30
4322,47,582,23
4323,29,1332,22
4324,47,1665,27
4325,28,626,27
4326,15,625,24
4327,34,3503,25
4328,40,5352,29
4329,35,1288,23
4330,20,2176,25
4331,28,1189,27
4332,47,4210,28
4333,21,1062,32
4334,3,3660,29
4335,6,669,29
4336,20,1025,25
4337,28,2480,30
4338,34,705,28
4339,21,1029,27
4340,29,1471,22
4341,43,1198,27
4342,11,3170,31
4343,4,5919,27
4344,7,1742,26
4345,45,4730,25
4346,18,4625,28
4347,37,509,28
4348,30,1295,26
4349,39,1227,30
4350,35,1623,30
4351,35,1930,30
4352,6,3229,30
4353,22,595,30
4354,41,1750,29
4355,17,1167,35
4356,37,667,34
4357,5,3282,32
4358,5,1916,25
4359,27,5996,28
4360,40,777,32
4361,40,5790,23
4362,13,1067,25
4363,8,1901,26
4364,25,1826,28
4365,10,769,26
4366,46,4154,25
4367,5,1706,35
4368,47,778,27
4369,13,4877,27
4370,42,4859,33
4371,33,3737,29
4372,6,532,28
4373,41,3884,29
4374,29,5892,29
4375,8,955,28
4376,14,7295,29
4377,9,5027,29
4378,3,1666,29
4379,44,530,30
4380,46,685,28
4381,17,1482,32
4382,33,1901,27
4383,23,582,30
4384,44,3814,28
4385,20,5591,29
4386,27,1185,24
4387,34,4422,25
4388,22,2020,29
4389,40,1757,22
4390,10,1402,27
4391,19,2035,31
4392,23,2560,38
4393,20,1002,31
