customer_id,region,income,cupons,age
2459,12,2528,5,31
2460,28,2170,0,32
2461,30,638,0,27
2462,15,550,0,27
2463,30,3051,10,32
2464,47,1822,10,33
2465,29,1603,5,33
2466,40,2958,0,31
2467,46,1074,5,28
2468,0,577,10,30
2469,38,3331,10,26
2470,35,2023,10,28
2471,47,1660,0,25
2472,6,2046,5,26
2473,20,2487,10,24
2474,36,1584,0,27
2475,23,2368,15,32
2476,17,5539,15,29
2477,21,4967,15,31
2478,35,1462,5,26
2479,3,2035,10,28
2480,41,925,5,23
2481,15,1341,0,27
2482,47,3773,10,29
2483,38,2645,0,29
2484,30,1198,0,30
2485,29,693,0,28
2486,23,1995,5,23
2487,23,3826,10,28
2488,32,1713,10,27
2489,48,3349,5,29
2490,21,3219,15,27
2491,41,939,5,27
2492,0,2571,10,23
2493,37,1526,10,25
2494,1,3450,15,33
2495,30,937,0,27
2496,30,3968,15,25
2497,27,6600,15,27
2498,18,2080,5,29
2499,13,9149,15,31
2500,31,2456,15,26
2501,23,6708,15,25
2502,37,1699,5,30
2503,48,3107,10,29
2504,31,5367,15,26
2505,13,2361,15,27
2506,6,1885,5,32
2507,46,3374,5,24
2508,47,3887,15,26
2509,4,4644,15,33
2510,31,714,0,27
2511,29,714,0,27
2512,21,1659,0,29
2513,32,1246,10,27
2514,32,1994,5,29
2515,46,1548,5,27
2516,29,6723,15,30
2517,42,921,0,30
2518,45,10203,15,36
2519,0,792,5,23
2520,21,8613,15,23
2521,40,1363,5,27
2522,19,902,0,24
2523,19,818,0,25
2524,36,645,0,22
2525,18,1545,0,28
2526,24,3767,15,28
2527,8,787,0,23
2528,47,986,15,30
2529,25,515,0,31
2530,49,1494,0,33
2531,45,2983,10,29
2532,7,2497,10,29
2533,45,2382,10,26
2534,32,1963,10,29
2535,23,665,0,26
2536,10,631,0,28
2537,15,770,0,30
2538,42,2178,5,21
2539,38,1313,0,25
2540,18,1061,5,28
2541,32,4518,15,25
2542,37,2771,15,28
2543,26,3652,15,28
2544,35,1807,5,25
2545,40,3511,10,31
2546,35,1796,5,36
2547,26,7153,15,38
2548,21,1064,5,26
2549,38,564,0,28
2550,26,4615,15,29
2551,48,1112,0,32
2552,24,600,0,31
2553,32,1579,5,23
2554,38,1061,0,30
2555,48,2967,5,29
2556,36,1114,5,29
2557,5,3012,15,27
2558,3,680,10,26
2559,38,4518,15,30
2560,12,2015,5,24
2561,49,512,0,28
2562,16,579,0,28
2563,46,910,5,30
2564,29,792,0,30
2565,13,2112,5,28
2566,24,2650,10,24
2567,34,1499,0,26
2568,3,1425,0,34
2569,2,1166,0,24
2570,7,5377,15,29
2571,29,704,0,30
2572,18,1195,0,31
2573,0,1979,5,31
2574,29,930,0,25
2575,49,6103,15,25
2576,19,1205,0,27
2577,6,2447,5,24
2578,10,1386,0,31
2579,49,4611,15,38
2580,22,788,5,35
2581,15,680,0,31
2582,8,1532,0,26
2583,18,1211,0,28
2584,34,2887,0,30
2585,41,3606,15,30
2586,36,887,0,30
2587,18,726,0,29
2588,12,926,0,26
2589,15,667,0,35
2590,33,1048,0,28
2591,17,1325,0,25
2592,34,2775,5,31
2593,31,1979,0,24
2594,46,3097,10,25
2595,38,835,0,26
2596,6,2270,0,28
2597,35,6408,15,37
2598,49,4964,15,25
2599,17,5097,15,24
2600,42,2709,5,27
2601,28,1208,5,26
2602,3,1688,0,23
2603,9,5451,15,27
2604,38,1031,0,28
2605,22,4046,5,28
2606,9,5317,15,25
2607,44,2530,10,25
2608,22,2172,5,26
2609,16,1716,0,27
2610,3,1116,0,33
2611,23,1804,5,35
2612,42,503,0,34
2613,37,3752,15,29
2614,17,813,0,28
2615,30,3790,5,30
2616,32,751,0,26
2617,29,8091,15,30
2618,25,3221,15,23
2619,39,2125,10,21
2620,32,1729,0,26
2621,45,5649,15,26
2622,23,3298,10,30
2623,29,643,0,23
2624,20,1386,5,32
2625,16,2777,5,29
2626,19,991,0,35
2627,27,2903,15,32
2628,30,614,0,25
2629,6,1026,5,27
2630,24,600,0,30
2631,44,3485,5,27
2632,31,4058,10,25
2633,49,740,0,31
2634,6,1486,0,28
2635,42,4412,15,23
2636,48,544,0,31
2637,15,1647,5,30
2638,21,4584,10,26
2639,45,1011,0,28
2640,8,1534,10,30
2641,21,1273,0,24
2642,46,5602,15,32
2643,29,6463,15,25
2644,15,6895,15,28
2645,25,3362,10,24
2646,44,902,0,26
2647,18,1175,0,29
2648,40,769,0,26
2649,8,2417,15,26
2650,36,1201,0,28
2651,17,810,0,31
2652,4,2096,10,24
2653,32,4260,15,30
2654,29,4913,10,28
2655,21,5932,15,31
2656,19,2862,10,24
2657,46,531,0,34
2658,21,3268,15,28
2659,47,1430,0,30
2660,27,1922,0,24
2661,31,1826,0,29
2662,20,4603,15,24
2663,47,4907,15,25
2664,2,1548,0,30
2665,36,532,0,25
2666,20,933,0,28
2667,8,3194,10,28
2668,10,2284,5,27
2669,16,1858,5,25
2670,45,16208,15,28
2671,1,1289,0,31
2672,49,4016,10,30
2673,19,2823,10,24
2674,29,1808,0,32
2675,1,617,0,29
2676,13,1106,0,26
2677,11,755,5,27
2678,42,4002,10,28
2679,8,1070,5,26
2680,35,871,0,27
2681,39,3408,10,29
2682,8,1201,0,27
2683,10,1328,0,28
2684,2,757,0,28
2685,39,1391,0,25
2686,35,4095,15,23
2687,42,579,0,31
2688,45,2584,10,31
2689,25,588,0,27
2690,37,4818,15,34
2691,48,2588,10,24
2692,5,1410,5,24
2693,16,563,0,32
2694,38,766,0,28
2695,1,4769,15,26
2696,21,3270,15,26
2697,48,1171,0,25
2698,45,1039,0,31
2699,21,1093,0,26
2700,43,3496,10,32
2701,39,778,0,34
2702,34,1223,0,29
2703,24,2107,0,27
2704,10,503,0,27
2705,15,845,5,30
2706,41,1928,0,33
2707,4,7574,15,29
2708,43,2712,5,31
2709,40,896,0,27
2710,40,2089,0,33
2711,13,13391,15,29
2712,20,1616,0,24
2713,12,7693,15,31
2714,34,4111,15,27
2715,6,2871,10,29
2716,22,1514,5,28
2717,37,544,0,28
2718,23,1048,0,29
2719,32,1846,0,30
2720,47,4010,15,30
2721,44,728,0,25
2722,25,623,0,29
2723,44,1779,0,31
2724,12,3026,15,25
2725,26,2431,15,25
2726,9,610,0,33
2727,37,729,0,24
2728,41,3600,15,24
2729,43,2415,5,24
2730,32,3234,15,27
2731,46,4524,15,26
2732,10,5329,15,31
2733,37,2082,10,28
2734,35,3387,10,29
2735,40,1033,0,26
2736,18,4411,10,27
2737,23,513,10,23
2738,49,1142,5,30
2739,45,1162,5,29
2740,9,1753,5,24
2741,48,2832,10,31
2742,38,2005,5,26
2743,27,2803,0,26
2744,29,2589,5,26
2745,2,2086,5,28
2746,11,4005,15,23
2747,48,636,0,28
2748,26,941,0,24
2749,1,1484,0,25
2750,6,1667,0,22
2751,28,10446,15,28
2752,11,2855,5,27
2753,27,2291,5,26
2754,2,970,0,24
2755,37,503,0,23
2756,7,617,0,23
2757,17,1295,15,27
2758,47,2611,15,29
2759,11,3408,10,25
2760,38,1714,10,31
2761,44,743,0,30
2762,11,1021,5,31
2763,13,1315,0,32
2764,29,1344,5,29
2765,22,1108,5,28
2766,13,618,0,26
2767,37,753,0,30
2768,9,2449,10,34
2769,48,2127,10,27
2770,38,3570,10,33
2771,24,1588,0,32
2772,15,636,0,26
2773,10,2018,5,24
2774,0,6320,15,34
2775,27,1450,5,32
2776,6,2565,0,33
2777,43,1166,10,26
2778,37,2457,10,27
2779,40,3373,10,23
2780,25,547,0,28
2781,36,4842,15,32
2782,37,786,0,27
2783,10,1236,5,29
2784,41,7293,15,23
2785,3,1249,0,27
2786,25,3176,15,25
2787,44,1503,0,24
2788,36,1430,0,25
2789,46,822,5,28
2790,7,2507,15,33
2791,18,6622,15,31
2792,16,3470,10,26
2793,41,1195,0,24
2794,5,4293,15,27
2795,28,736,0,29
2796,17,2740,10,27
2797,8,2856,10,28
2798,12,2645,5,30
2799,41,1168,0,33
2800,38,2198,0,31
2801,17,638,0,23
2802,35,7282,15,29
2803,9,1229,0,25
2804,7,1438,0,25
2805,31,2676,5,28
2806,3,2723,5,28
2807,20,2122,5,26
2808,14,1003,0,30
2809,43,2669,5,30
2810,13,5295,15,30
2811,19,3618,15,27
2812,22,2729,0,25
2813,29,1186,5,28
2814,9,1255,0,28
2815,45,1367,5,25
2816,21,6734,15,27
2817,20,558,0,23
2818,19,1320,0,29
2819,26,6581,15,25
2820,23,1878,10,21
2821,21,4055,15,28
2822,33,5183,15,29
2823,33,1748,5,28
2824,5,5671,15,25
2825,14,539,0,25
2826,27,512,5,35
2827,20,2607,10,31
2828,12,2986,10,26
2829,43,1683,0,22
2830,30,3153,5,32
2831,40,637,0,29
2832,38,2900,0,27
2833,13,812,0,22
2834,9,3010,10,36
2835,44,542,0,27
2836,48,3961,15,23
2837,3,699,0,31
2838,34,1605,5,28
2839,38,2962,15,28
2840,31,1081,5,30
2841,21,4980,15,28
2842,39,672,0,28
2843,6,542,0,27
2844,42,1904,10,23
2845,10,2948,10,27
2846,30,746,0,30
2847,22,1245,0,30
2848,12,4684,15,33
2849,9,1859,0,32
2850,35,1758,0,30
2851,31,3323,5,27
2852,7,584,0,29
2853,26,1710,10,29
2854,1,1801,5,31
2855,24,6976,15,33
2856,40,4976,15,29
2857,16,2686,15,35
2858,26,2246,10,35
2859,32,2104,10,26
2860,22,1624,5,33
2861,34,610,0,29
2862,3,2695,10,26
2863,8,1321,0,27
2864,4,864,0,27
2865,43,1281,5,30
2866,20,4293,10,29
2867,26,2617,5,31
2868,35,1019,0,28
2869,9,1439,0,34
2870,1,830,0,27
2871,38,1243,10,32
2872,6,2821,0,27
2873,39,1504,0,25
2874,27,5190,15,24
2875,22,625,0,31
2876,44,4534,15,29
2877,11,590,0,30
2878,20,987,0,33
2879,20,3648,15,27
2880,3,1183,0,32
2881,40,4608,15,36
2882,14,2673,15,28
2883,1,3074,10,24
2884,41,3415,10,29
2885,41,4497,15,27
2886,0,570,5,24
2887,16,1864,5,28
2888,9,1773,0,32
2889,1,2364,0,27
2890,8,1175,0,34
2891,39,1268,10,30
2892,2,1233,0,27
2893,17,2045,5,24
2894,20,1506,5,24
2895,41,1730,10,23
2896,2,2224,10,30
2897,49,2343,5,26
2898,39,1138,0,33
2899,47,761,0,32
2900,33,2340,0,30
2901,17,5973,15,28
2902,13,1622,5,29
2903,28,2465,0,41
2904,9,617,0,27
2905,38,4034,15,24
2906,8,973,0,27
2907,36,1486,0,23
2908,41,1961,10,30
2909,21,4194,10,27
2910,16,1163,0,34
2911,21,1600,0,32
2912,41,1980,0,30
2913,14,1525,10,27
2914,46,3507,15,25
2915,8,3894,10,28
2916,42,617,0,28
2917,16,6063,15,30
2918,46,653,5,29
2919,15,1519,5,30
2920,38,4206,15,24
2921,46,2026,0,32
2922,23,3554,15,23
2923,5,4505,15,27
2924,43,1669,10,27
2925,25,2280,10,26
2926,11,3162,10,30
2927,28,4021,5,27
2928,35,691,0,28
2929,43,1802,10,30
2930,27,659,0,24
2931,1,2221,5,31
2932,19,5413,15,25
2933,39,2469,5,29
2934,45,1201,0,32
2935,36,1224,0,32
2936,31,573,0,25
2937,8,2351,10,25
2938,39,1219,10,25
2939,21,6066,15,29
2940,36,1549,10,23
2941,7,3866,15,30
2942,27,3774,15,23
2943,5,2397,0,27
2944,1,724,0,27
2945,8,1462,0,33
2946,15,993,0,30
2947,2,1405,0,23
2948,43,2503,10,34
2949,2,1025,0,34
2950,5,2139,15,28
2951,7,1424,5,28
2952,9,4998,15,27
2953,40,1552,10,28
2954,3,1278,0,26
2955,40,1080,0,24
2956,32,9157,15,32
2957,18,4132,15,29
2958,10,1638,0,24
2959,5,2219,10,30
2960,5,3765,10,24
2961,4,2777,15,22
2962,27,3387,5,30
2963,42,940,0,30
2964,22,3422,15,29
2965,32,1922,10,25
2966,25,5900,15,29
2967,40,741,0,31
2968,7,696,0,25
2969,28,3346,15,32
2970,21,510,0,25
2971,43,1531,0,35
2972,43,1060,5,28
2973,36,2267,0,30
2974,12,1646,10,32
2975,24,1123,0,30
2976,32,2975,15,21
2977,34,9258,15,28
2978,39,1529,0,28
2979,17,903,5,30
2980,36,792,0,26
2981,11,2110,10,29
2982,27,4114,15,29
2983,18,533,0,30
2984,30,1488,0,26
2985,1,1393,5,34
2986,36,1556,10,25
2987,21,4535,10,30
2988,43,5738,15,27
2989,1,2962,10,24
2990,9,1087,0,30
2991,43,9749,15,30
2992,15,634,0,31
2993,36,5134,15,26
2994,33,721,5,30
2995,15,1007,0,23
2996,7,3616,5,29
2997,0,1168,0,28
2998,34,2523,10,34
2999,24,6745,15,22
3000,16,1007,15,24
3001,37,5047,15,30
3002,13,3142,5,36
3003,10,844,0,28
3004,24,2896,5,22
3005,37,2316,5,29
3006,44,3992,15,24
3007,15,2175,5,29
3008,34,1767,0,26
3009,38,4005,10,27
3010,18,1031,0,24
3011,37,1133,0,25
3012,38,3566,15,25
3013,10,571,0,23
3014,13,3054,15,27
3015,10,3211,5,22
3016,35,889,0,26
3017,8,2187,0,24
3018,14,4088,10,29
3019,35,734,0,26
3020,28,1318,5,32
3021,24,4517,15,26
3022,39,8376,15,27
3023,20,1318,5,25
3024,11,1444,10,25
3025,38,2234,10,25
3026,28,2955,15,31
3027,21,3255,10,23
3028,26,904,0,33
3029,14,2514,15,28
3030,22,1362,5,27
3031,6,731,5,23
3032,17,913,0,32
3033,20,2508,15,28
3034,46,1364,0,25
3035,47,3167,10,31
3036,7,729,10,30
3037,49,2561,10,27
3038,22,1281,0,33
3039,45,5303,15,26
3040,34,2042,10,37
3041,6,1092,0,30
3042,15,3866,15,23
3043,0,1055,0,23
3044,42,3440,15,34
3045,3,1166,0,26
3046,3,1593,15,28
3047,47,1832,5,25
3048,10,1907,5,29
3049,16,559,0,25
3050,27,1579,5,23
3051,13,2576,0,27
3052,42,2526,10,25
3053,49,1116,0,29
3054,32,1500,0,23
3055,29,1100,0,29
3056,19,1479,15,25
3057,36,714,5,33
3058,1,633,5,29
3059,38,666,0,32
3060,19,5672,15,25
3061,4,1706,0,20
3062,36,550,0,34
3063,49,4211,15,29
3064,26,2203,5,29
3065,39,4951,15,26
3066,22,911,5,26
3067,41,832,0,23
3068,20,2493,10,27
3069,33,1757,10,28
3070,44,3107,15,26
3071,0,811,0,26
3072,31,647,0,31
3073,42,1206,0,31
3074,29,2585,10,27
3075,20,2099,10,25
3076,30,1137,0,28
3077,31,2733,5,26
3078,35,4862,15,35
3079,38,1223,0,31
3080,14,6153,15,25
3081,22,544,5,27
3082,41,652,0,32
3083,22,2603,0,24
3084,34,539,0,24
3085,24,6742,15,28
3086,42,1048,5,34
3087,41,1815,0,28
3088,48,1653,0,26
3089,16,2195,0,27
3090,14,4838,15,30
3091,8,566,5,28
3092,28,1361,10,27
3093,24,5085,15,25
3094,7,1424,0,26
3095,48,4199,15,34
3096,28,4976,15,33
3097,41,2807,10,26
3098,6,6446,15,33
3099,48,4950,15,28
3100,35,1869,10,23
3101,3,1079,0,33
3102,41,8148,15,31
3103,30,1421,5,31
3104,20,2767,10,23
3105,26,2699,15,30
3106,6,1955,0,33
3107,28,517,0,24
3108,23,6104,15,34
3109,20,2064,0,31
3110,12,2859,10,25
3111,1,2301,0,32
3112,38,586,0,26
3113,26,2223,15,25
3114,39,976,0,23
3115,0,1571,0,29
3116,5,676,0,27
3117,23,3360,15,26
3118,3,861,0,28
3119,20,4732,15,28
3120,44,810,5,28
3121,33,2105,15,26
3122,41,1572,0,28
3123,3,948,0,24
3124,1,674,5,33
3125,6,1695,0,27
3126,48,3688,10,30
3127,40,6235,15,30
3128,33,965,5,27
3129,20,1908,5,28
3130,22,9789,15,29
3131,30,888,0,26
3132,48,2314,5,33
3133,17,1268,0,30
3134,12,3101,5,29
3135,21,5482,15,28
3136,9,571,0,28
3137,11,897,0,30
3138,41,839,0,36
3139,33,14729,15,33
3140,40,2377,5,27
3141,32,2990,10,25
3142,15,3325,15,29
3143,37,8151,15,26
3144,15,1483,5,29
3145,4,953,0,29
3146,47,1687,10,34
3147,28,940,0,29
3148,11,872,5,24
3149,45,2177,5,23
3150,0,2954,10,33
3151,4,1144,5,26
3152,46,4000,15,31
3153,9,2725,10,30
3154,40,3744,10,28
3155,18,1558,0,22
3156,35,3318,15,29
3157,47,8260,15,26
3158,24,4064,15,31
3159,39,8654,15,25
3160,18,671,0,29
3161,23,957,0,33
3162,47,1851,5,32
3163,31,1014,0,24
3164,10,892,0,27
3165,12,2687,15,25
3166,29,2580,5,35
3167,22,2800,0,30
3168,44,903,0,29
3169,36,2665,10,29
3170,19,1922,0,23
3171,31,12275,15,26
3172,3,1108,0,28
3173,17,2404,0,27
3174,1,1331,10,26
3175,21,668,0,27
3176,35,2434,0,36
3177,4,815,0,25
3178,13,2174,5,27
3179,40,514,0,32
3180,38,542,0,27
3181,22,603,0,39
3182,21,901,15,27
3183,46,3394,15,25
3184,9,2191,0,26
3185,4,1917,10,32
3186,10,2370,10,24
3187,25,2112,0,27
3188,15,4961,15,26
3189,39,2854,15,25
3190,33,2316,0,34
3191,4,3397,15,30
3192,25,1108,5,29
3193,37,916,5,30
3194,21,4196,10,25
3195,27,1258,5,23
3196,31,743,0,29
3197,30,2786,10,27
3198,40,2497,10,30
3199,23,2666,0,28
3200,35,4376,10,31
3201,16,4494,15,26
3202,22,1958,0,31
3203,24,1100,5,34
3204,15,944,5,27
3205,25,1008,0,25
3206,40,3016,5,32
3207,3,1279,10,30
3208,5,1584,0,28
3209,26,1246,0,30
3210,11,2210,10,28
3211,46,564,0,28
3212,16,1474,0,27
3213,24,741,0,28
3214,16,1123,0,26
3215,41,1066,0,23
3216,23,5029,15,23
3217,32,5534,15,30
3218,11,519,0,26
3219,40,4836,15,26
3220,14,728,0,32
3221,49,1116,5,32
3222,11,1021,5,26
3223,45,6856,15,33
3224,13,593,0,30
3225,24,5480,15,21
3226,27,1212,0,25
3227,24,4600,15,30
3228,38,884,0,26
3229,46,532,0,28
3230,14,2199,5,24
3231,18,1268,0,27
3232,0,1813,5,20
3233,4,749,0,28
3234,45,585,5,30
3235,34,1243,0,32
3236,15,1898,5,30
3237,25,4545,10,28
3238,32,2488,10,27
3239,4,953,5,35
3240,45,1085,5,31
3241,17,653,0,27
3242,40,945,0,26
3243,19,21289,15,27
3244,33,1431,0,33
3245,14,711,0,29
3246,18,852,0,25
3247,37,1383,5,30
3248,46,1184,10,28
3249,22,2528,15,22
3250,16,2109,10,26
3251,19,1353,10,31
3252,5,1386,5,20
3253,27,2641,5,28
3254,11,3724,15,28
3255,19,659,0,27
3256,29,2737,5,25
3257,41,4507,10,26
3258,32,1445,5,28
3259,35,4207,15,31
3260,46,6672,15,33
3261,35,1884,5,30
3262,24,512,0,28
3263,45,1948,5,27
3264,14,3245,15,26
3265,3,1136,0,31
3266,28,1639,0,31
3267,49,1274,0,31
3268,46,3419,15,30
3269,9,1870,5,26
3270,10,4211,10,30
3271,15,3283,15,28
3272,10,821,0,36
3273,44,543,0,23
3274,48,799,0,27
3275,39,2787,10,26
3276,25,1000,0,23
3277,8,4847,15,27
3278,6,813,5,26
3279,35,1511,0,32
3280,37,2212,10,27
3281,7,4518,15,31
3282,12,1053,5,28
3283,36,1914,10,22
3284,38,5837,15,30
3285,13,2272,5,28
3286,7,2353,0,25
3287,8,552,0,31
3288,17,574,0,34
3289,31,857,0,32
3290,1,2038,5,28
3291,29,960,0,30
3292,8,2020,10,34
3293,37,1981,0,25
3294,28,2996,10,30
3295,25,2195,5,24
3296,39,893,0,30
3297,47,5868,15,31
3298,21,935,0,29
3299,15,3181,5,28
3300,27,7011,15,30
3301,37,1057,0,29
3302,22,4726,15,34
3303,8,2536,5,28
3304,49,1139,5,25
3305,17,3520,10,29
3306,30,1855,0,27
3307,36,3688,15,30
3308,16,2304,5,30
3309,19,2369,5,26
3310,41,1506,0,25
3311,24,1261,0,23
3312,47,1880,15,26
3313,0,1576,5,25
3314,37,603,0,24
3315,22,1669,0,31
3316,2,5433,15,25
3317,48,2335,10,27
3318,4,4259,15,32
3319,9,1154,5,34
3320,9,2185,5,27
3321,4,1523,0,36
3322,15,6640,15,32
3323,3,6509,15,24
3324,48,2661,15,28
3325,26,2307,5,25
3326,1,2102,0,32
3327,45,1028,0,26
3328,8,1210,0,24
3329,29,2030,10,28
3330,40,5633,15,29
3331,0,2186,10,35
3332,1,996,0,29
3333,3,2188,5,26
3334,25,994,0,30
3335,8,4354,15,29
3336,21,2547,0,30
3337,21,632,0,31
3338,49,5966,15,25
3339,15,918,0,31
3340,3,10265,15,34
3341,0,1418,15,26
3342,47,1467,10,23
3343,32,4914,15,29
3344,49,5341,15,30
3345,25,2608,0,27
3346,34,1568,0,33
3347,27,2532,10,26
3348,37,5814,15,28
3349,40,2300,10,30
3350,19,1310,5,31
3351,4,1320,0,26
3352,22,3154,15,29
3353,26,1382,5,33
3354,2,3521,0,29
3355,4,1573,0,33
3356,34,849,5,23
3357,24,1050,0,34
3358,33,2523,5,25
3359,27,1414,5,28
3360,27,3054,5,27
3361,3,675,0,29
3362,32,2370,10,30
3363,10,4186,15,23
3364,14,2153,5,29
3365,47,812,0,29
3366,18,1361,0,28
3367,29,1240,5,29
3368,0,1719,5,27
3369,31,1421,0,25
3370,33,3300,10,32
3371,41,3664,15,22
3372,11,2827,5,27
3373,26,4051,15,28
3374,16,929,0,36
3375,27,3692,15,27
3376,15,695,0,25
3377,11,2368,5,26
3378,42,1343,0,27
3379,40,1615,0,34
3380,2,2252,10,28
3381,2,4818,15,24
3382,32,7019,15,29
3383,46,524,0,27
3384,22,6968,15,26
3385,11,5192,15,32
3386,37,6150,15,36
3387,20,3388,15,29
3388,42,3911,10,30
3389,38,2801,5,32
3390,21,1245,0,30
3391,19,522,0,25
3392,3,681,0,33
3393,15,842,0,31
3394,21,1753,5,29
3395,12,889,0,28
3396,28,6792,15,31
3397,3,3233,5,29
3398,44,587,0,28
3399,22,1103,0,27
3400,24,4821,15,27
3401,39,1615,0,30
3402,11,2160,10,26
3403,0,3063,10,27
3404,17,7179,15,28
3405,32,1393,0,25
3406,5,645,0,26
3407,37,1937,5,26
3408,34,1019,0,23
3409,11,594,0,25
3410,19,1029,0,28
3411,11,810,5,26
3412,23,542,0,31
3413,2,883,5,27
3414,16,2675,5,28
3415,8,1821,5,26
3416,20,5091,15,30
3417,20,1149,0,32
3418,16,565,0,24
3419,24,1336,0,28
3420,14,11429,15,26
3421,11,2546,5,28
3422,2,2922,10,33
3423,3,4300,15,27
3424,31,3684,15,37
3425,15,892,0,30
3426,44,2784,10,25
3427,46,2981,10,23
3428,17,757,0,25
3429,1,808,0,29
3430,42,2577,10,28
3431,31,2742,0,29
3432,23,1612,5,26
3433,19,659,0,30
3434,23,1489,0,29
3435,38,7146,15,29
3436,21,642,0,30
3437,44,1078,5,28
3438,7,2889,10,29
3439,38,633,0,28
3440,19,6898,15,24
3441,37,1721,10,26
3442,25,552,0,26
3443,23,1058,5,26
3444,25,1868,0,33
3445,0,2414,10,30
3446,36,4822,15,29
3447,41,2144,10,24
3448,18,961,0,29
3449,43,3250,5,24
3450,26,2952,15,24
3451,13,4941,15,33
3452,2,6587,15,34
3453,27,2503,15,28
3454,28,2230,10,27
3455,43,2740,5,29
3456,7,2115,0,23
3457,47,2046,0,27
3458,33,2306,10,28
3459,29,2103,0,25
3460,30,685,0,32
3461,45,696,5,23
3462,39,942,0,30
3463,14,577,0,33
3464,0,1661,0,29
3465,34,656,5,23
3466,41,1900,0,32
3467,45,1914,0,21
3468,15,3269,10,29
3469,0,1492,0,26
3470,46,4176,15,28
3471,15,3341,15,35
3472,7,3353,15,31
3473,7,1974,5,26
3474,27,827,0,28
3475,22,1003,0,27
3476,10,1713,5,26
3477,20,5909,15,23
3478,32,1245,0,28
3479,33,658,0,26
3480,13,3383,5,28
3481,18,622,0,29
3482,43,3296,5,28
3483,10,5222,15,27
3484,38,2822,5,30
3485,8,3287,10,25
3486,12,766,0,28
3487,3,1477,0,29
3488,5,816,0,32
3489,9,693,10,23
3490,17,3718,10,29
3491,8,7654,15,26
3492,20,2455,10,25
3493,21,1285,5,31
3494,19,5592,15,32
3495,1,560,5,29
3496,39,1728,5,21
3497,14,1962,5,27
3498,20,4864,15,31
3499,36,6058,15,26
3500,1,2207,0,29
3501,48,1814,5,28
3502,11,8378,15,32
3503,13,978,0,26
3504,27,991,0,30
3505,15,1353,10,29
3506,13,1432,5,26
3507,30,1180,5,34
3508,9,2706,15,28
3509,43,1724,10,26
3510,41,1598,0,32
3511,17,1225,5,34
3512,11,673,10,26
3513,1,621,0,24
3514,32,1552,0,31
3515,27,3503,15,33
3516,2,1862,0,23
3517,15,861,0,27
3518,37,1909,5,32
3519,23,3642,10,28
3520,23,970,0,28
3521,44,3249,5,30
3522,39,851,0,29
3523,39,643,5,27
3524,23,4918,15,30
3525,37,5610,15,33
3526,28,2095,0,29
3527,39,816,0,31
3528,18,1531,0,28
3529,49,4524,15,28
3530,12,1730,5,25
3531,49,1700,10,25
3532,20,3776,15,30
3533,42,847,0,26
3534,5,2558,0,27
3535,15,2215,0,33
3536,40,539,0,23
3537,31,4880,15,30
3538,0,3003,5,28
3539,19,2286,15,30
3540,47,3664,10,27
3541,17,2063,10,32
3542,10,3225,10,30
3543,2,2028,5,29
3544,18,2187,5,29
3545,14,631,0,26
3546,6,5083,15,24
3547,9,653,0,29
3548,42,1308,0,29
3549,27,1149,10,22
3550,39,608,5,26
3551,37,4848,15,32
3552,44,2583,5,26
3553,18,3200,10,34
3554,23,2795,5,30
3555,36,1786,10,36
3556,25,6626,15,26
3557,38,1059,5,28
3558,0,639,5,30
3559,9,2341,10,23
3560,22,3314,15,37
3561,16,1636,5,29
3562,27,3291,5,28
3563,3,3877,15,27
3564,28,1902,5,27
3565,0,3416,15,29
3566,49,1968,10,34
3567,44,1572,0,28
3568,46,2149,10,27
3569,17,1312,0,26
3570,39,6322,15,28
3571,11,2681,15,31
3572,23,1819,10,29
3573,49,6308,15,31
3574,33,830,0,28
3575,6,644,0,30
3576,31,1912,10,24
3577,42,1465,0,30
3578,24,1286,0,27
3579,45,2301,0,28
3580,46,3031,5,26
3581,30,921,0,26
3582,0,1345,0,26
3583,6,1969,5,21
3584,3,510,0,32
3585,16,621,0,33
3586,21,817,5,28
3587,35,8519,15,24
3588,34,2992,10,30
3589,37,4434,15,24
3590,2,1857,0,25
3591,20,1041,5,25
3592,28,576,0,33
3593,8,3118,15,24
3594,16,2623,10,27
3595,19,3380,10,32
3596,49,2082,0,31
3597,26,2399,10,29
3598,48,2465,10,25
3599,5,1092,0,26
3600,34,2122,10,31
3601,17,2398,5,27
3602,36,1430,0,25
3603,11,531,0,31
3604,33,520,0,38
3605,46,1462,10,31
3606,13,5176,15,30
3607,39,840,0,28
3608,5,1514,0,25
3609,7,1180,0,26
3610,27,3125,5,25
3611,23,977,5,32
3612,18,4750,15,24
3613,19,5588,15,29
3614,34,575,5,25
3615,28,3188,5,28
3616,4,1518,5,32
3617,33,3069,15,29
3618,42,933,5,27
3619,16,1324,5,26
3620,39,3300,10,24
3621,7,514,0,25
3622,46,629,0,26
3623,4,1308,0,29
3624,41,678,0,30
3625,47,3567,15,32
3626,40,747,5,24
3627,31,2331,15,22
3628,37,986,0,26
3629,9,1958,0,30
3630,6,2579,5,27
3631,28,3016,15,27
3632,32,1904,5,29
3633,42,8307,15,30
3634,16,1932,5,23
3635,21,899,0,27
3636,35,5345,15,31
3637,8,1950,5,26
3638,22,535,5,30
3639,45,1690,5,27
3640,40,1335,0,32
3641,21,1446,5,28
3642,26,3370,15,34
3643,37,3160,15,33
3644,40,2888,10,33
3645,5,681,0,25
3646,17,789,5,25
